targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
19,0,2016,1,11,84.2,TEN,40,35,436,113,0,7,8,2016,24,50.6,175,16,59.1,2,1,232,0,0,0,49.4,0,0,1,0,TEN,11,0,2,S,0,25,42,18.6,54.3,10.9,50.1,0,Daryl Worley,31,460,75,0,1,118.2,221,0,8,53.2,10711,281,2,24
43,0,2016,0,4,62.8,MIA,41,29,551,49,0,3,11,2016,5,73.2,316,27,62.4,0,0,342,0,0,1,75.1,496,0,1,0,MIA,12,1,0,CB,0,22,6,7.5,66.2,11.7,85.6,0,Kendall Fuller,17,556,63,0,5,92.8,211,2,8,72.1,10718,0,1,5
3,0,2016,0,2,66.7,DAL,10,41,125,120,0,12,8,2016,2,45.2,7,2,68.8,1,0,64,0,0,0,31.1,0,0,0,0,DAL,5,0,1,LB,0,4,2,12.5,48.3,3.5,82.3,0,Nick Vigil,9,127,11,0,0,70.1,51,0,4,43.6,10721,2,0,2
0,0,2016,0,1,,SF,4,98,0,0,1,63,3,2016,104,45.1,0,0,60.4,7,0,0,18,4,0,44.7,0,0,0,0,SF,4,0,8,DI,0,,0,16.7,60.6,,79.4,0,Javon Hargrave,28,104,0,82,0,0,41,0,1,73.3,10723,0,0,0
34,0,2016,0,16,64.7,ATL,55,31,1005,227,0,16,16,2016,12,44.5,278,22,60.8,2,2,613,0,0,0,53.8,1,0,0,0,ATL,17,0,2,S,0,40,88,19.8,59.9,12.6,94.2,0,Justin Simmons,2,1017,87,0,4,105.1,388,2,10,56.7,10732,689,5,12
0,0,2016,0,1,,WAS,17,64,0,0,0,173,15,2016,339,67,0,0,59.5,5,0,1,57,13,0,56.2,0,2,0,1,WAS,10,0,7,DI,0,,0,3.7,54.7,,85.2,0,Sheldon Day,32,339,0,268,0,0,165,2,9,52.4,10737,0,0,1
59,1,2016,0,13,66.1,HST,69,23,919,352,1,22,19,2016,42,51.7,462,39,64.8,1,2,585,0,0,0,67.2,8,2,5,0,HST,23,2,4,S,0,38,221,14,63.8,11.8,26.2,0,Eric Murray,13,961,183,0,8,98.3,354,1,11,50.9,10740,337,4,42
0,0,2016,0,0,,PIT,1,28,2,1,0,0,7,2016,15,72.8,0,0,60,0,0,1,0,0,0,71.4,0,0,0,0,PIT,0,0,0,S,0,,0,0,75.5,,73.2,0,Miles Killebrew,25,17,0,0,0,0,16,0,1,,10745,1,0,15
53,0,2016,0,12,86.8,SF,57,59,675,591,0,22,13,2016,44,48.4,388,46,59.1,4,0,394,0,0,0,57.4,8,1,1,1,SF,28,0,5,LB,0,32,73,13.2,58.3,8.4,81.8,0,De'Vondre Campbell,28,719,308,0,1,103.5,303,3,22,52.6,10749,2,1,44
0,0,2016,0,4,,ATL,31,90,1,1,3,314,17,2016,566,61.8,0,0,60,14,0,4,192,27,0,64.5,0,2,0,1,ATL,25,0,19,DI,0,,0,8.9,66.2,,86.9,0,David Onyemata,2,567,0,312,0,0,249,5,10,61.3,10754,0,0,35
0,0,2016,1,1,,CHI,7,97,0,0,1,144,8,2016,297,51.8,0,0,59.7,11,0,2,10,113,0,50,0,2,1,0,CHI,7,0,14,DI,0,,0,11.1,62.5,,64.4,0,Andrew Billings,6,297,0,173,0,0,151,1,1,78.6,10756,0,0,1
1,0,2016,0,0,100,KC,1,26,10,4,0,0,1,2016,0,77.8,8,1,67.3,0,0,7,0,0,0,60.8,0,0,0,0,KC,0,0,0,S,0,8,5,0,69.5,8,70.2,0,Deon Bush,16,10,4,0,0,100,3,0,1,,10758,1,0,0
0,0,2016,0,1,,PIT,0,94,0,0,1,71,12,2016,159,29,0,0,60,8,0,1,87,16,0,28,0,0,0,1,PIT,1,0,9,DI,0,,0,20,34.3,,81.8,0,Dean Lowry,25,159,0,51,0,0,87,0,4,67.4,10771,0,0,5
15,1,2016,0,6,66.7,ATL,28,15,18,8,6,328,17,2016,637,48.3,125,10,31.1,16,1,87,11,0,0,53.6,0,3,5,3,ATL,21,0,25,ED,0,33,10,14.6,43,12.5,30.6,0,Matthew Judon,2,655,67,5,0,104.2,240,3,7,53.9,10780,0,2,621
0,0,2016,0,2,,BUF,7,71,0,0,2,174,14,2016,258,41.2,0,0,59.9,10,0,1,145,8,0,47.6,0,2,1,0,BUF,7,0,14,DI,0,,0,14.3,50.3,,83.7,0,Quinton Jefferson,4,258,0,94,0,0,83,1,5,54.3,10781,0,0,11
0,0,2016,0,2,,DET,12,98,0,0,3,340,16,2016,566,59.6,0,0,63.3,13,0,2,10,265,0,62.6,0,6,1,1,DET,14,0,22,DI,0,,0,9.5,66.5,,75.6,0,DJ Reader,11,566,0,291,0,0,224,2,7,64.5,10800,0,0,0
20,0,2016,0,4,55,MIN,14,54,175,159,0,22,11,2016,7,45.4,126,11,39.8,3,2,104,0,0,0,48.1,1,0,0,0,MIN,6,0,3,LB,0,30,13,17.4,36.4,11.5,80,0,Kamu Grugier-Hill,18,182,65,0,1,34.6,56,0,5,44.8,10842,0,0,7
23,0,2016,1,9,73.9,PIT,44,50,514,480,1,49,18,2016,11,55.2,244,17,49.6,10,0,185,0,0,0,91,3,2,0,0,PIT,31,0,13,LB,0,57,31,14.1,79.7,14.4,81.9,0,Elandon Roberts,25,525,176,0,0,107.9,291,6,11,66.7,10848,0,0,11
21,0,2016,1,10,52.4,NYJ,25,35,443,181,0,5,9,2016,14,46.4,139,11,61.6,0,1,250,0,0,0,68.4,8,0,1,0,NYJ,9,0,0,S,0,39,65,18.9,64.6,12.6,83.1,0,Jalen Mills,22,457,60,0,2,69.3,202,1,18,52.3,10867,189,1,14
60,0,2016,0,6,78.3,CIN,63,21,715,95,0,55,16,2016,22,77.1,421,47,68.4,5,1,422,0,0,0,91.7,0,1,2,2,CIN,38,0,6,CB,0,28,617,7.5,75.8,9,32.7,0,Mike Hilton,7,737,228,0,2,105.6,260,12,11,58,10898,3,3,22
0,0,2016,0,0,,DET,1,96,0,0,0,61,5,2016,86,67.6,0,0,,0,0,0,2,51,0,36.8,0,2,0,0,DET,1,0,2,DI,0,,0,0,45.8,,80,0,Kyle Peko,11,86,0,32,0,0,25,1,0,58.3,11027,0,0,1
1,0,2016,0,1,0,BLT,11,58,0,0,4,159,13,2016,254,67.3,0,0,75.1,12,1,6,2,51,0,68.1,0,1,0,0,BLT,7,0,17,DI,0,,0,4.3,80.7,,84.4,0,Michael Pierce,3,254,0,200,0,0,89,0,11,65.5,11101,0,0,1
0,0,2016,0,3,,LAC,23,56,3,3,4,409,18,2016,616,53.4,0,0,59.8,26,0,9,276,19,0,43.4,0,2,0,1,LAC,18,0,32,DI,0,,0,8.6,51.5,,87,0,Morgan Fox,27,619,0,277,0,0,201,1,9,58.1,11184,0,0,44
52,0,2016,2,4,75,NE,50,31,705,68,0,2,17,2016,7,75.9,523,39,61.1,0,0,425,0,0,0,55.2,404,0,3,0,NE,14,0,0,CB,0,69,166,6.6,60.7,13.4,86.3,0,Jonathan Jones,19,712,211,0,3,146.1,285,0,7,57.5,11217,67,7,7
0,0,2016,0,5,,SEA,12,98,1,1,2,226,17,2016,397,33.9,0,0,56,11,0,7,95,0,0,56.6,0,3,2,1,SEA,12,1,16,DI,0,,0,21.7,52.9,,55.1,0,Roy Robertson-Harris,29,398,0,106,0,0,165,3,6,54.6,11341,0,0,196
0,0,2016,0,0,,MIN,0,30,1,0,0,0,1,2016,0,70.9,0,0,,0,0,0,0,0,0,60,0,0,0,0,MIN,0,0,0,FB,0,,0,0,60,,60,0,C.J. Ham,18,1,0,0,0,0,1,0,1,,11347,0,0,0
4,0,2016,0,2,100,ATL,2,33,40,6,0,3,2,2016,0,27.3,40,4,37.2,0,0,23,0,0,0,28.5,1,0,0,0,ATL,2,0,0,CB,0,23,32,50,29.6,10,79,0,Antonio Hamilton Sr.,2,40,16,0,0,147.9,14,0,0,52.9,11353,0,3,0
2,0,2017,3,3,100,CLV,23,95,9,9,14,477,17,2017,813,73.8,23,2,65.2,56,0,17,11,1,1,78.4,0,13,6,1,CLV,35,1,83,ED,0,16,0,9.4,92.3,11.5,45.1,0,Myles Garrett,8,822,11,7,0,114.6,328,6,6,92.8,11756,0,0,794
0,0,2017,1,7,,NYJ,17,94,0,0,4,262,16,2017,458,29.9,0,0,58.6,16,0,1,206,5,1,41.5,0,2,5,0,NYJ,14,1,22,DI,0,,0,22.6,45.6,,26.8,0,Solomon Thomas,22,458,0,194,1,0,195,2,7,61.2,11758,0,0,53
4,0,2017,0,2,100,DET,4,25,35,9,0,5,5,2017,5,36.6,47,4,35.5,0,0,11,0,0,0,62.5,4,0,0,0,DET,1,0,0,S,0,21,17,25,43,11.8,76.2,0,Jamal Adams,11,40,51,0,0,115.6,24,0,2,50.2,11761,5,0,5
38,0,2017,0,6,60.5,WAS,42,23,680,39,0,2,12,2017,7,61.9,323,23,58,2,0,421,0,0,0,52.8,614,0,8,0,WAS,9,1,2,CB,0,45,26,10.9,56.8,14,59.4,0,Marshon Lattimore,32,687,98,0,6,105.5,264,1,7,55.3,11766,1,2,7
2,0,2017,1,2,50,NYJ,11,07,11,10,3,241,10,2017,381,70.4,5,1,61.3,20,0,22,1,0,0,56.3,0,3,1,1,NYJ,9,0,26,ED,0,5,1,13.3,53.5,5,68.4,0,Haason Reddick,22,392,3,0,0,56.3,129,3,2,52.9,11768,0,0,380
0,0,2017,2,2,,HST,15,95,0,0,5,241,18,2017,413,56.9,0,0,60,11,0,0,26,0,2,73.9,0,3,2,0,HST,16,0,19,ED,2,,0,10,74.2,,60.2,0,Derek Barnett,13,413,0,5,0,0,172,1,3,67,11769,0,0,382
31,0,2017,0,9,64.5,DAL,61,28,1046,253,0,7,17,2017,16,64.3,302,20,57.8,0,2,628,0,0,0,77.8,10,1,0,0,DAL,18,0,1,S,0,70,92,10.3,65.3,15.1,88,0,Malik Hooker,9,1062,144,0,3,109.1,427,2,17,62,11770,691,4,16
87,1,2017,2,12,62.1,BLT,61,44,974,140,1,41,18,2017,26,59.3,549,54,81,6,6,640,0,0,0,70.4,316,4,11,0,BLT,24,2,11,CB,0,41,500,14.3,79,10.2,27.4,0,Marlon Humphrey,3,1000,233,0,10,62.9,319,6,11,68.9,11771,18,3,26
0,0,2017,0,3,,WAS,21,93,2,2,3,249,11,2017,419,50.2,0,0,67.2,17,0,1,100,38,0,42.2,0,6,3,0,WAS,18,0,26,DI,0,,0,11.5,56,,51.7,0,Jonathan Allen,32,421,0,278,0,0,171,2,2,68.5,11772,0,0,3
33,0,2017,1,4,54.5,NYG,24,21,419,15,0,0,14,2017,7,55,206,18,64.5,0,0,276,0,0,1,85.8,382,0,4,0,NYG,9,1,0,CB,0,31,22,13.3,69,11.4,85.4,0,Adoree' Jackson,21,426,73,0,5,93.8,150,1,2,,11773,0,2,7
6,0,2017,0,6,100,PHI,16,95,11,0,3,236,12,2017,463,28.9,83,6,29.3,10,0,33,7,0,0,58.7,0,4,0,0,PHI,14,0,17,ED,0,23,9,21.4,54.1,13.8,87.6,0,Charles Harris,24,474,59,1,0,118.8,205,1,6,58.9,11777,0,0,455
10,0,2017,1,3,70,NE,27,05,345,146,0,15,6,2017,27,76.7,44,7,81.7,3,1,208,0,0,0,74.7,12,0,0,0,NE,9,0,3,S,0,13,49,7.3,82.3,6.3,83.4,0,Jabrill Peppers,19,372,36,0,1,39.2,149,2,11,46.3,11780,138,0,27
0,0,2017,0,2,,NYJ,5,93,1,1,1,67,7,2017,129,29.9,0,0,61.2,4,0,3,5,0,0,49.4,0,1,1,0,NYJ,4,0,6,ED,0,,0,20,50,,39.8,0,Takk McKinley,22,130,0,1,0,0,60,1,3,57.7,11781,0,0,123
31,0,2017,0,2,64.5,BLT,19,25,442,40,0,1,13,2017,3,67.7,261,20,54.8,0,0,275,0,0,0,52.6,388,0,7,0,BLT,4,2,0,CB,0,52,14,8.3,53.6,13.1,44,0,Tre'Davious White,3,445,74,0,4,130.5,169,0,3,58.7,11782,0,4,3
4,0,2017,6,10,100,PIT,35,90,6,4,12,599,18,2017,996,47.3,17,4,70,28,0,33,2,0,2,90.3,0,17,2,2,PIT,39,1,57,ED,0,7,2,17.2,91.7,4.3,86.3,0,T.J. Watt,25,1002,15,1,0,84.4,370,9,13,90.1,11785,0,0,993
8,0,2017,0,2,87.5,ATL,6,32,72,21,0,1,13,2017,2,40.7,92,7,79.3,0,0,65,0,0,1,70.9,9,0,0,0,ATL,3,0,0,CB,0,25,32,22.2,81.7,13.1,90.1,0,Kevin King,2,74,50,0,1,114.6,8,0,1,58.8,11788,7,0,2
52,0,2017,1,28,80.8,ARZ,122,03,1043,421,2,40,17,2017,21,62,461,42,74.7,8,0,604,0,0,0,79.9,3,1,1,0,ARZ,55,0,11,S,0,44,165,14.8,77.8,11,88.4,0,Budda Baker,1,1064,227,0,4,129.2,420,10,39,61.9,11791,454,4,21
16,0,2017,0,7,50,LAC,30,24,380,102,0,7,12,2017,25,57.1,87,8,69.2,4,1,241,0,0,0,73.1,2,1,0,0,LAC,9,0,5,S,0,57,37,15.2,72.9,10.9,83.2,0,Marcus Maye,27,405,58,0,1,61.2,157,2,9,57.4,11794,239,1,25
17,0,2017,0,2,82.4,BLT,28,32,583,122,0,3,11,2017,18,82.5,247,14,37.3,0,0,432,0,0,1,69.4,2,0,2,0,BLT,4,1,0,S,0,70,46,6.1,42.9,17.6,56.4,0,Marcus Williams,3,601,82,0,1,158.3,166,1,3,55.1,11797,413,3,18
1,0,2017,0,1,100,MIA,6,51,14,7,0,104,9,2017,262,65.6,7,1,57,5,0,61,0,0,0,57,0,0,1,0,MIA,2,0,5,ED,0,7,7,8.3,53,7,59.5,0,Tyus Bowser,17,276,12,0,0,95.8,111,0,5,51.6,11802,0,0,262
1,0,2017,0,9,100,CHI,27,95,4,2,4,415,17,2017,734,35.8,6,1,67,23,0,13,175,0,0,62.3,2,12,2,0,CHI,25,1,39,ED,0,6,0,17.3,64.7,6,73.2,0,DeMarcus Walker,6,738,7,49,0,91.7,310,3,16,61.3,11806,0,0,510
11,0,2017,0,6,81.8,TEN,29,42,260,242,0,7,8,2017,7,54.4,104,9,59,3,0,121,0,0,0,29.6,6,0,0,0,TEN,11,0,3,LB,0,20,11,12.5,38.8,11.6,82.2,0,Raekwon McMillan,31,267,39,0,0,106.1,139,1,13,50.6,11809,0,0,7
0,0,2017,0,7,,CLV,16,94,0,0,4,316,16,2017,609,28.9,0,0,60.9,21,0,7,46,33,0,64.2,0,11,1,0,CLV,17,0,36,DI,0,,0,21.9,67.4,,76.1,0,Dalvin Tomlinson,8,609,0,528,0,0,286,3,9,64.8,11810,0,0,2
0,0,2017,0,0,,DEN,2,42,14,14,0,1,3,2017,1,78.3,0,0,64.4,0,0,3,0,0,0,68.7,0,0,0,0,DEN,1,0,0,LB,0,,0,0,73,,72.4,0,Zach Cunningham,10,15,0,0,0,0,11,0,2,58.8,11812,0,0,1
0,0,2017,0,2,,NO,1,92,1,1,0,28,3,2017,72,24,0,0,60,1,0,0,10,1,0,29.5,0,1,1,0,NO,0,0,2,DI,0,,0,50,29.4,,17.1,0,Tanoh Kpassagnon,20,73,0,44,0,0,45,0,1,63,11814,0,0,17
25,0,2017,1,2,56,TEN,19,13,366,34,0,0,8,2017,7,68.3,172,14,58.4,1,1,194,0,0,0,80.4,327,0,1,0,TEN,4,0,1,CB,0,38,5,7.7,64.4,12.3,84,0,Chidobe Awuzie,31,373,32,0,1,74.1,179,0,5,,11815,0,1,7
0,0,2017,0,6,,PIT,24,99,1,1,2,323,16,2017,549,44,0,0,60,10,0,0,249,14,0,41.6,0,4,1,0,PIT,18,0,16,DI,0,,0,13,48.3,,74.5,0,Larry Ogunjobi,25,550,0,259,0,0,227,4,16,58.5,11820,0,0,27
52,0,2017,1,6,69.2,LA,32,04,595,50,1,2,15,2017,3,55.4,435,36,62.6,0,1,381,0,0,0,62.2,544,0,5,1,LA,8,3,1,CB,0,53,1,15,65.6,12.1,54.3,0,Ahkello Witherspoon,26,598,137,0,6,99.4,215,0,2,96.5,11821,0,2,3
0,0,2017,2,10,,BUF,8,94,2,2,2,246,14,2017,384,25.1,0,0,71.4,8,0,7,50,14,0,53.1,0,6,3,1,BUF,9,0,16,ED,0,,0,45.5,56.3,,38.3,0,Dawuane Smoot,4,386,0,56,0,0,133,3,4,60.4,11823,0,0,264
0,0,2017,0,0,,BLT,3,93,0,0,0,15,2,2017,33,71.3,0,0,,1,0,0,9,0,0,70.2,0,0,0,0,BLT,2,0,1,DI,0,,0,0,68.5,,76.7,0,Chris Wormley,3,33,0,19,0,0,18,0,1,56.7,11829,0,0,5
4,0,2017,0,1,75,MIA,3,45,39,31,0,9,10,2017,4,51,26,3,48.6,0,0,22,0,0,0,50.7,0,0,0,0,MIA,2,0,0,LB,0,20,7,16.7,42.9,8.7,74,0,Duke Riley,17,43,24,0,0,131.3,12,0,2,49.6,11830,0,1,4
55,0,2017,0,7,74.5,DET,61,34,618,489,1,63,11,2017,63,70.9,360,41,72.1,5,0,398,0,0,0,58.1,24,4,2,0,DET,31,0,10,LB,0,33,103,8.4,66.9,8.8,60.4,0,Alex Anzalone,11,681,206,0,4,97.5,220,5,15,58.2,11831,2,1,63
10,0,2017,0,0,70,MIN,7,23,104,1,0,0,5,2017,0,80.4,67,7,60.5,0,0,83,0,0,0,77.3,93,0,2,0,MIN,2,0,0,CB,0,16,9,0,63.2,9.6,82.5,0,Fabian Moreau,18,104,18,0,0,127.9,21,0,0,,11836,0,2,0
55,0,2017,0,2,54.5,MIN,38,01,596,44,0,0,18,2017,1,82.1,418,30,61.6,0,2,451,0,0,0,71.7,519,0,2,0,MIN,11,1,0,CB,0,49,33,4.3,63.7,13.9,86.5,0,Shaquill Griffin,18,597,97,0,2,76.2,146,1,6,,11845,0,2,1
68,0,2017,1,11,70.6,DAL,52,02,838,108,1,22,16,2017,33,61.4,488,48,79,0,1,526,0,0,1,45,116,1,4,0,DAL,24,1,2,CB,0,86,606,12.9,71.7,10.2,86.4,0,Jourdan Lewis,9,871,315,0,5,99.4,323,2,22,54.9,11846,8,3,33
6,0,2017,0,1,66.7,LA,5,43,63,20,0,0,3,2017,0,62.5,30,4,90.4,0,1,42,0,0,0,68.8,0,0,0,0,LA,1,0,0,S,0,18,10,11.1,91.9,7.5,80.9,0,John Johnson III,26,63,12,0,1,38.9,21,0,3,,11847,33,0,0
0,0,2017,0,2,,PIT,10,57,0,0,1,121,12,2017,207,47.1,0,0,78.1,5,0,0,8,60,0,29.8,0,0,0,0,PIT,7,0,6,DI,0,,0,12.5,44.2,,83,0,Montravius Adams,25,207,0,139,0,0,86,1,4,61,11848,0,0,0
27,0,2017,0,4,63,PIT,12,20,258,33,0,17,10,2017,15,47.2,136,17,45,1,0,186,0,0,0,65.9,9,1,1,1,PIT,4,1,2,CB,0,25,206,19,49.5,8,82.5,0,Cameron Sutton,25,273,73,0,1,115.1,70,0,5,65,11850,10,4,15
62,0,2017,1,7,72.6,BUF,59,31,950,67,0,6,18,2017,47,68.6,569,45,51.6,1,0,593,0,0,0,63.2,866,0,10,0,BUF,19,4,1,CB,0,67,16,8.8,53.9,12.6,69.2,0,Rasul Douglas,4,997,217,0,3,116.9,398,6,14,52.3,11854,1,3,47
4,0,2017,2,11,100,CIN,22,91,4,3,18,514,17,2017,819,43.9,29,4,59.5,49,0,36,8,0,0,65.9,0,16,4,4,CIN,32,0,83,ED,0,11,1,27.5,88.1,7.3,56,0,Trey Hendrickson,7,823,17,10,0,96.9,273,3,7,90.4,11858,0,0,801
23,0,2017,0,6,69.6,LAC,24,49,382,98,0,3,12,2017,8,61.5,250,16,50.1,1,0,288,0,0,0,69.4,3,1,1,0,LAC,4,0,2,S,0,52,29,17.1,52,15.6,32.9,0,Eddie Jackson,27,390,44,0,1,144.9,99,1,5,55.4,11867,252,3,8
32,0,2017,0,11,87.5,SEA,37,02,527,235,2,27,13,2017,23,44.4,295,28,58,1,0,313,0,0,1,42.8,7,0,1,0,SEA,17,1,3,S,1,30,106,19.3,52.5,10.5,82,0,Rayshawn Jenkins,29,550,179,0,0,115.5,210,0,9,51.4,11868,179,1,23
1,0,2017,1,3,100,DAL,7,55,2,1,6,292,15,2017,400,56.6,1,1,59.5,15,0,13,14,0,0,58.8,0,6,5,0,DAL,10,3,27,ED,0,1,0,25,59.7,1,20.5,0,Carl Lawson,9,402,2,2,0,79.2,97,0,2,64.8,11871,0,0,384
0,0,2017,0,0,,BUF,0,13,2,0,0,1,2,2017,0,,0,0,60,0,0,1,0,0,0,,0,0,3,0,BUF,0,0,0,WR,0,,0,,60,,63,0,Mack Hollins,4,2,0,0,0,0,0,0,0,60,11873,1,0,0
13,0,2017,1,5,100,DET,12,42,146,94,0,24,11,2017,19,42.7,136,13,67.4,3,0,108,0,0,0,46.4,9,0,1,0,DET,5,0,3,LB,0,40,36,26.3,57.5,10.5,5.1,0,Jalen Reeves-Maybin,11,165,75,0,0,135.9,33,0,2,48.4,11879,7,1,19
0,0,2017,0,2,,NE,11,91,3,2,5,269,15,2017,406,59.2,0,0,63.3,12,0,0,103,0,0,54.8,0,3,3,1,NE,11,0,20,ED,0,,0,9.1,59.7,,39.9,0,Deatrich Wise Jr.,19,409,0,32,0,0,140,1,9,63.6,11886,0,0,271
0,0,2017,0,1,,DAL,5,92,1,0,0,118,16,2017,227,58.1,0,0,62.6,2,0,0,28,5,0,63,0,0,0,0,DAL,3,0,2,DI,0,,0,7.7,60.2,,83.8,0,Carlos Watkins,9,228,0,188,0,0,110,0,7,50.9,11897,0,0,6
0,0,2017,1,5,,IND,41,90,1,1,4,335,17,2017,689,52.9,0,0,60.8,9,0,1,14,68,1,78.7,0,2,2,3,IND,38,0,15,DI,0,,0,7,76.9,,66.8,0,Grover Stewart,14,690,0,607,0,0,354,7,25,63.4,11899,0,0,0
12,0,2017,0,2,75,PIT,30,23,313,24,0,0,16,2017,0,82.4,162,9,56.4,0,1,212,0,0,0,73.6,0,0,0,0,PIT,6,0,0,S,0,49,13,5.6,60.8,18,82.5,0,Damontae Kazee,25,313,54,0,1,109.7,101,0,4,,11904,276,1,0
6,0,2017,0,0,83.3,BLT,1,35,19,2,0,1,2,2017,0,78.9,39,5,54,1,0,16,0,0,0,60,0,0,1,0,BLT,0,0,1,CB,0,23,16,0,53.8,7.8,72.7,0,Desmond King II,3,19,22,0,0,133.3,2,0,1,60,11906,1,1,0
32,0,2017,0,9,84.4,MIA,43,06,503,450,1,36,11,2017,13,59.1,293,27,39.1,5,1,293,0,0,0,69.5,6,0,0,1,MIA,13,0,6,LB,0,27,41,13,48,10.9,83.8,0,Anthony Walker Jr.,17,516,209,0,0,102.2,187,0,17,44.2,11916,6,1,13
15,0,2017,0,10,86.7,BUF,24,58,315,293,2,27,7,2017,18,29.7,167,13,45.1,2,0,150,0,0,2,59.6,2,5,1,0,BUF,16,0,9,LB,0,31,20,23.8,53.3,12.8,32,0,Matt Milano,4,333,124,0,0,113.1,156,2,8,76.9,11918,0,0,18
0,0,2017,0,2,,NE,48,92,1,0,0,299,17,2017,679,68.9,0,0,71.5,5,0,0,51,196,0,48,0,1,0,1,NE,35,0,6,DI,0,,0,2.9,51.6,,88.1,0,Davon Godchaux,19,680,0,399,0,0,381,1,19,55.8,11934,0,0,33
20,0,2017,1,8,60,NYJ,45,36,694,272,1,10,12,2017,15,63.9,113,12,45.1,0,0,389,0,0,1,70.5,10,0,4,0,NYJ,10,1,1,S,0,26,65,11.1,50.8,9.4,4.5,0,Chuck Clark,22,709,51,0,1,115.2,310,0,19,60,11941,347,4,15
47,0,2017,0,14,68.1,CAR,88,25,1188,379,0,4,17,2017,28,72.3,295,32,55.4,0,3,636,0,0,0,59.7,4,0,4,0,CAR,21,0,0,S,0,52,147,10.8,57,9.2,69.1,0,Xavier Woods,5,1216,92,0,1,93.8,576,2,28,53.5,11946,658,5,28
1,0,2017,0,2,0,DET,7,69,2,2,3,190,10,2017,291,55.3,0,0,80.7,21,0,8,2,0,0,54.7,0,2,2,0,DET,8,0,26,ED,0,,0,18.2,60.7,,50.4,0,Al-Quadin Muhammad,11,293,0,0,1,39.6,95,1,2,59.8,11951,0,0,289
3,0,2017,0,7,100,DEN,39,93,1,1,2,269,18,2017,509,40.5,55,3,49.3,15,0,6,15,170,1,64.6,0,1,1,3,DEN,29,0,18,DI,0,34,0,12.7,67.3,18.3,74.7,0,D.J. Jones,10,510,50,324,0,158.3,235,1,9,70.6,11953,0,1,0
0,0,2017,0,2,,JAX,31,99,0,0,2,216,15,2017,441,64.5,0,0,66.8,4,0,2,20,41,0,66.2,0,2,0,0,JAX,23,0,8,DI,0,,0,5.1,63,,86.2,0,Jeremiah Ledbetter,15,441,0,379,0,0,223,6,6,49.5,11960,0,0,1
0,0,2017,0,0,,CAR,0,83,1,0,0,0,1,2017,0,,0,0,,0,0,0,0,0,0,60,0,0,2,0,CAR,0,0,0,WR,0,,0,,60,,60,0,David Moore,5,1,0,0,0,0,1,0,0,,11981,0,0,0
0,0,2017,0,4,,DET,5,95,0,0,1,134,12,2017,235,28.2,0,0,59.5,9,0,1,23,60,0,47.9,0,0,3,0,DET,5,0,10,DI,0,,0,23.5,43.5,,13.2,0,Patrick O'Connor,11,235,0,146,0,0,100,1,8,55.3,12005,0,0,6
15,0,2017,0,5,73.3,WAS,7,24,137,21,0,0,9,2017,2,28.3,154,11,40.8,0,0,82,0,0,0,55.2,108,0,2,0,WAS,3,0,0,CB,0,28,7,33.3,43.3,14,79.4,0,Michael Davis,32,139,61,0,0,106,57,0,3,,12040,0,0,2
0,0,2017,0,0,,BLT,2,69,0,0,1,33,3,2017,61,71.5,0,0,,0,0,0,0,2,0,55.9,0,0,0,0,BLT,3,0,1,DI,0,,0,0,52.1,,78.7,0,Josh Tupou,3,61,0,59,0,0,28,0,3,50.6,12093,0,0,0
0,0,2017,1,0,,NO,0,07,1,0,0,0,1,2017,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,NO,0,0,0,TE,0,,0,,62.1,,60,0,Taysom Hill,20,1,0,0,0,0,1,0,0,,12112,0,0,0
0,0,2017,0,0,,SF,1,58,1,0,0,15,3,2017,24,69.2,0,0,,0,0,0,0,0,0,62.2,0,0,0,0,SF,1,0,0,ED,0,,0,0,56.5,,88.4,0,Alex Barrett,28,25,0,0,0,0,10,0,0,51.1,12183,0,0,24
0,0,2017,1,10,,LV,43,69,2,2,6,520,17,2017,854,33.1,0,0,70.5,20,0,31,212,103,0,48.3,0,5,3,0,LV,32,1,31,DI,0,,0,14.7,56.9,,60.8,0,Adam Butler,23,856,0,531,0,0,305,4,15,60.1,12214,0,0,8
8,0,2017,0,2,62.5,BLT,4,10,65,16,0,5,3,2017,7,45,31,5,50.1,0,0,48,0,0,0,40.6,1,0,0,0,BLT,1,0,0,CB,0,17,48,22.2,45.8,6.2,77,0,Arthur Maulet,3,72,19,0,0,109.9,19,0,3,51.5,12224,0,1,7
