targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
5,1.7,2020,2,80,SEA,4,98.2,24,0,9,2020,33.9,85,4,0,41.8,0,54,48.1,55,0,0,SEA,10,1,0,S,70,33.3,38.1,21.3,79.4,K'Von Wallace,29,63,5.4,0,158.3,12.5,0,60,42467,2
19,0.4,2020,4,68.4,TB,30,90.6,31,2,10,2020,74.5,141,13,5.3,50.8,0,346,73.3,382,3,1,TB,17.2,9,0,S,30,9.5,57.8,10.8,0,Antoine Winfield Jr.,30,85,8.6,1,125.1,25.1,8,81,42475,2
3,2.7,2022,2,100,NYG,1,12.4,45,0,10,2022,29,32,3,0,49.2,0,12,63.9,97,0,0,NYG,4,2,0,ED,16,66.7,62.4,10.7,86.6,Tomon Fox,21,42,-3.3,0,111.1,4,0,60.6,42486,0
12,2.1,2021,0,66.7,NO,5,100,27,0,4,2021,64.4,155,8,8.3,62.8,1,82,45.6,82,0,1,NO,6.3,0,0,CB,46,0,59.5,19.4,80.5,Shemar Jean-Charles,20,55,17.3,1,102.8,9.4,2,,42496,1
0,0,2022,0,,LA,0,12.9,96,0,3,2022,57.1,0,0,,63.8,0,4,48.3,31,1,0,LA,,0,0,ED,,,52.8,,6.7,Keir Thomas,26,0,,0,0,,0,67.9,42509,0
0,0,2020,1,,JAX,1,96.6,20,0,4,2020,44.7,0,0,,60.7,0,28,60.5,29,1,0,JAX,,0,0,S,,25,54.3,,0,Daniel Thomas,15,0,,0,0,,2,58.4,42544,0
9,0.6,2020,2,88.9,ARZ,9,86.3,51,0,17,2020,71.6,61,8,0,58,0,113,71.8,131,1,0,ARZ,12.2,5,0,LB,13,11.8,63.1,7.6,6.8,Krys Barnes,1,33,4.2,0,131.9,13.8,6,63.1,42548,1
51,1.5,2022,1,62.7,KC,29,97.5,13,2,18,2022,70.8,497,32,11.8,52.8,0,358,55.6,367,2,6,KC,6.6,8,1,CB,47,2.8,54,15.5,85.9,Nazeeh Johnson,16,171,13.3,2,108,10.5,6,64.1,42553,2
60,1.1,2020,9,81.7,DEN,24,85.3,40,0,15,2020,44.7,460,49,1.7,50.4,0,425,50.5,498,4,1,DEN,6.7,19,1,LB,35,22.5,49.9,9.4,30.4,Justin Strnad,10,348,2.9,1,104.2,8.2,7,67,42659,1
0,0,2021,1,,DAL,7,0.9,99,0,17,2021,40.1,0,0,,68.9,1,4,56.8,469,0,0,DAL,,9,0,ED,,10,65.3,,90.9,Chauncey Golston,9,0,,0,0,,2,60.7,42718,0
2,2.2,2019,6,100,SF,8,1.4,97,0,14,2019,43.7,13,2,50,73.6,1,6,79.9,426,4,1,SF,3,14,1,ED,7,35.3,91.1,6.5,64.5,Nick Bosa,28,8,2.5,0,54.2,3,3,89.3,42741,0
0,0,2021,0,,ATL,0,100,26,0,2,2021,,0,0,,76.6,0,2,60,2,0,0,ATL,,0,0,HB,,,75.1,,60,Avery Williams,2,0,,0,0,,0,,42873,0
5,0.6,2020,1,40,DAL,3,100,32,0,2,2020,36.7,23,2,20,62.4,0,42,69.9,42,0,1,DAL,8,0,0,CB,14,25,64.6,11.5,76.7,Troy Pride Jr.,9,15,15.2,1,54.6,20,0,,42883,0
66,1.1,2020,4,65.2,LAC,35,99.8,07,2,16,2020,64,491,43,12.1,66.6,1,501,73.1,502,9,8,LAC,7,14,4,CB,54,8.9,68.9,11.4,87.4,Kristian Fulton,27,131,12.1,5,111.4,10.7,6,60,42894,6
0,0,2019,2,,GB,2,0.5,52,0,18,2019,62.4,0,0,,47,0,2,72.8,434,1,0,GB,,10,0,ED,,50,73,,80.8,Rashan Gary,12,0,,0,0,,0,66.7,42905,0
0,0,2021,0,,LAC,0,100,35,0,1,2021,,0,0,,64.3,0,4,,4,0,0,LAC,,0,0,CB,,,64.7,,68.7,Dicaprio Bootle,27,0,,0,0,,0,,42913,0
0,0,2020,0,,ATL,0,21.4,92,0,2,2020,75,0,0,,60.4,0,3,72.7,14,0,0,ATL,,0,0,ED,,,79.1,,76.5,Khalid Kareem,2,0,,0,0,,0,72.3,42993,0
11,1.5,2021,4,90.9,DEN,12,13.6,00,0,18,2021,45.2,104,10,0,54.6,0,78,69.6,573,3,0,DEN,6.5,17,0,ED,38,20,68,10.4,64,Jonathon Cooper,10,67,3.7,0,106.1,7.1,4,66.2,43021,0
51,1.1,2018,2,60.8,SF,26,100,07,0,12,2018,70.1,412,31,11.8,58.2,0,389,48.4,389,3,6,SF,7.3,4,0,CB,51,6.9,56.2,13.3,85.5,Charvarius Ward,28,102,12.7,4,119.1,12.1,1,43.6,43034,5
51,0.5,2020,6,64.7,DEN,61,97.4,22,0,17,2020,75.5,299,33,11.8,89.6,3,671,72.4,689,3,6,DEN,12.2,19,0,S,44,8.5,84.2,9.1,42.4,Brandon Jones,10,184,5.8,6,62.5,18.8,4,67.7,43049,1
13,0.6,2019,2,61.5,HST,7,87.3,45,0,7,2019,46.4,50,8,0,62.4,0,96,58.4,110,0,0,HST,6.8,4,0,LB,11,22.2,57,6.3,76.5,Devin White,13,37,3.7,0,69.4,11.1,0,37.7,43089,0
59,0.8,2020,6,81.4,WAS,48,94.8,11,1,20,2020,77.1,494,48,6.8,64.5,2,651,64.7,687,3,4,WAS,10.2,18,0,S,39,9.5,65.2,10.3,71.5,Jeremy Chinn,32,209,8.1,3,115.7,12.5,9,61,43179,5
35,0.9,2019,2,85.7,ARZ,20,63.1,02,1,16,2019,60.7,237,30,2.9,56.8,1,272,68.5,431,1,1,ARZ,7.4,6,0,LB,28,6.7,63.8,7.9,73.4,Mack Wilson Sr.,1,188,2.8,1,92.5,8.6,8,61.4,43190,1
15,0.9,2021,3,73.3,ATL,8,93.8,27,1,11,2021,38.5,107,11,6.7,42.5,0,120,49.2,128,1,1,ATL,7.6,3,0,S,29,25,37.7,9.7,0,Richie Grant,2,92,6.1,1,115.1,10.4,1,56.9,43196,1
2,0.4,2020,1,100,CIN,2,82.6,49,0,8,2020,48.1,8,2,0,59.9,0,19,69.2,23,0,0,CIN,9,1,0,LB,7,33.3,63.7,4,81.5,Joe Bachie,7,13,-1,0,122.9,9,0,54.2,43250,1
36,0.5,2021,4,72.2,BUF,43,97.6,03,0,17,2021,76.1,294,26,5.6,41.5,2,605,72.2,620,4,2,BUF,15.9,10,2,S,42,7.4,52.7,11.3,88.8,Damar Hamlin,4,107,9.6,2,100.9,22,7,60.9,43291,3
19,1.6,2020,4,52.6,HST,9,90,27,0,7,2020,30,147,10,15.8,62.7,0,99,70,110,0,3,HST,4.9,5,0,CB,86,30.8,65,14.7,79.3,Myles Bryant,13,100,6.4,3,95.7,9.4,0,60,43336,1
77,1.1,2020,2,77.9,MIN,51,86.6,44,0,18,2020,87,622,60,2.6,52.2,2,615,83.1,710,1,2,MIN,7.5,16,0,S,98,3.3,65.2,10.4,86.2,Josh Metellus,18,381,4.6,2,93.8,9.7,7,70.9,43395,1
1,0,2021,1,0,LAC,1,100,31,0,3,2021,59.9,0,0,100,64.3,0,13,69.4,13,0,1,LAC,12,0,0,LB,,50,71.9,,75.7,Nick Niemann,27,0,5,0,39.6,,0,,43500,0
5,1,2020,1,80,PIT,4,9,56,0,12,2020,75.1,28,4,20,80,0,32,78.3,355,7,1,PIT,5.6,9,0,ED,9,20,89,7,10.3,Alex Highsmith,25,20,4.6,1,90,7,0,89.2,43507,0
39,0.9,2022,3,59,TEN,22,99.7,39,0,14,2022,47,304,23,12.8,62.8,0,365,72.7,366,1,5,TEN,8.8,6,0,CB,47,11.5,65.5,13.2,86.6,Darrell Baker Jr.,31,124,12.3,3,117.9,14.9,1,60,43542,4
0,0,2020,0,,CAR,0,100,42,0,2,2020,,0,0,,60.4,0,2,60,2,0,0,CAR,,0,0,S,,,62.9,,70.7,Sam Franklin Jr.,5,0,,0,0,,0,,43580,0
9,0.7,2022,1,88.9,HST,2,87.5,35,0,6,2022,60.1,45,8,0,62.7,0,70,85.5,80,0,0,HST,7.6,2,0,LB,16,25,78,5.6,80.6,Jake Hansen,13,40,-0.1,0,124.5,8.5,1,64.2,43645,1
2,3.7,2021,2,100,DET,4,1.3,91,0,17,2021,48.7,22,2,0,63.5,0,6,66.5,453,1,0,DET,3,5,0,DI,11,33.3,70.2,11,77.9,Levi Onwuzurike,11,0,11,0,112.5,3,0,66.2,43679,0
0,0,2019,3,,TEN,5,3,98,0,16,2019,34.9,0,0,,57.7,0,14,73.7,464,5,0,TEN,,7,0,DI,,27.3,80.4,,41.1,Jeffery Simmons,31,0,,0,0,,3,81.6,43742,0
0,0,2020,0,,CAR,0,4,95,0,1,2020,26.7,0,0,,60.8,0,1,48.1,25,0,0,CAR,,0,0,DI,,0,47.7,,78.7,Derrick Brown,5,0,,0,0,,1,51.4,43883,0
5,1.7,2021,5,100,MIN,2,9.2,91,0,15,2021,50.3,51,5,0,48.2,0,32,69.4,347,0,0,MIN,6,9,0,ED,19,35.7,55.8,10.2,87.3,Pat Jones II,18,26,5,0,109.2,6,7,50.7,43974,0
110,1.1,2019,13,70,MIN,60,99.3,07,2,18,2019,43.2,779,77,7.3,73.5,6,732,67.1,737,4,8,MIN,6.3,17,1,CB,36,16.7,73.4,10.1,88.5,Byron Murphy Jr.,18,305,9.6,5,79.3,9,5,50.6,44027,4
0,0,2020,0,,MIA,1,3.2,95,0,17,2020,41.1,0,0,,53,0,8,47.6,248,1,0,MIA,,1,0,DI,,0,51.3,,72.6,Benito Jones,17,0,,0,0,,4,63,44035,0
0,0,2021,0,,PIT,0,15,48,0,3,2021,,0,0,,61.3,0,3,59.3,20,0,0,PIT,,0,0,ED,,,60.9,,77.1,Adetokunbo Ogundeji,25,0,,0,0,,0,59.2,44047,0
10,1.9,2020,4,80,ARZ,6,27.5,58,0,13,2020,30,74,8,10,46.9,0,41,69.9,149,1,1,ARZ,3.8,4,0,ED,15,33.3,61.6,9.3,60.4,Julian Okwara,1,46,4.8,1,97.5,4.8,2,60.7,44152,0
0,0,2019,3,,NYJ,2,1.1,95,0,16,2019,27.2,0,0,,64.6,0,5,57.5,455,5,0,NYJ,,7,1,DI,,50,68.6,,33.3,Quinnen Williams,22,0,,0,0,,1,76.1,44216,0
0,0,2020,1,,BLT,3,2.1,92,0,19,2020,59.1,0,0,,62.6,0,13,64.3,624,6,0,BLT,,9,0,DI,,20,69.1,,46.3,Nnamdi Madubuike,3,0,,0,0,,1,69.4,44304,0
63,1.3,2018,8,87.3,ARZ,32,82.7,07,0,17,2018,70,660,55,3.2,32,1,512,73,619,0,2,ARZ,7.8,15,0,LB,25,14,48.8,12,87,Kyzir White,1,414,4.7,1,109,8.9,17,49.4,44485,1
0,0,2022,0,,NYG,0,1.3,90,0,5,2024,75.7,0,0,,60,0,1,68.5,79,1,0,NYG,,0,1,DI,,0,66.5,,82.3,Elijah Garcia,21,0,,0,0,,1,57.3,44498,0
9,1.5,2019,2,77.8,NYG,8,9,00,1,17,2019,59.5,68,7,11.1,63.4,0,46,61.8,509,3,1,NYG,4.9,12,1,ED,16,16.7,78.5,9.7,74,Brian Burns,21,45,3.7,1,98.1,6.3,2,82.9,44522,0
5,1.1,2020,4,100,CAR,3,13.6,98,0,8,2020,55.6,38,5,0,56.6,0,36,53,265,0,0,CAR,6.8,6,0,ED,17,50,55,7.6,85,D.J. Wonnum,5,16,4.4,0,98.3,6.8,1,56.4,44550,0
0,0,2019,0,,WAS,0,100,14,0,1,2019,,0,0,,60.7,0,1,,1,3,0,WAS,,0,0,WR,,,70.2,,60,Olamide Zaccheaus,32,0,,0,0,,0,,44920,0
8,1,2022,4,62.5,LV,5,88.5,59,0,4,2022,28.5,48,5,0,29.8,0,54,77.1,61,0,0,LV,6,1,0,LB,17,44.4,46.7,9.6,79.1,Luke Masterson,23,35,5.6,0,79.2,9.6,0,61.5,45046,0
14,0.6,2020,0,92.9,CAR,13,98.2,20,1,9,2020,69.6,162,13,7.1,47,0,278,68.5,283,0,1,CAR,18.7,2,0,S,28,0,53.8,12.5,85.9,Jordan Fuller,5,95,6.6,1,154.5,20.2,2,51.3,45326,4
106,1.3,2021,9,67.9,BLT,60,99.5,21,1,19,2021,57,926,72,9.4,49.4,0,784,66.6,788,7,10,BLT,6.8,11,0,CB,37,12.9,54,12.9,89.4,Brandon Stephens,3,276,14.1,5,110.8,10.1,1,92.9,45644,5
0,0,2019,0,,CIN,0,100,32,0,1,2019,,0,0,,60.7,0,1,,1,0,0,CIN,,0,0,HB,,,70.2,,60,Trayveon Williams,7,0,,0,0,,0,,45775,0
0,0,2020,0,,KC,0,100,59,0,1,2020,80.4,0,0,,63,0,4,82.6,4,0,0,KC,,0,0,LB,,,87.3,,71,Blake Lynch,16,0,,0,0,,0,,47621,0
0,0,2020,0,,DET,0,100,38,0,1,2020,,0,0,,60,0,1,,1,0,0,DET,,0,0,CB,,,62.1,,64.4,Stantley Thomas-Oliver III,11,0,,0,0,,0,,47981,0
0,0,2018,0,,MIA,2,0.6,90,0,17,2018,59.9,0,0,,59.5,0,2,61.8,322,2,0,MIA,,1,1,DI,,0,60.5,,62.5,Da'Shawn Hand,17,0,,0,0,,0,58.6,48386,0
2,0.8,2018,0,50,WAS,0,3.2,96,0,19,2018,55.9,4,1,0,41.2,0,5,51.7,154,0,0,WAS,2.5,2,0,DI,4,,49.3,4,87.4,Jalyn Holmes,32,1,8.5,0,56.3,5,0,52.6,48400,0
0,0,2018,1,,ATL,1,0.6,93,0,13,2018,50.8,0,0,,74.5,0,1,60.4,164,2,0,ATL,,2,1,DI,,33.3,61.5,,62.3,Kentavius Street,2,0,,0,0,,1,57.4,48404,0
13,0.8,2019,1,76.9,TB,10,22.9,98,0,18,2019,64.6,71,10,7.7,58.1,0,96,46.5,419,0,1,TB,7.2,6,0,ED,22,7.1,56.6,7.1,90,Anthony Nelson,30,30,6.1,1,114.6,9.3,3,61,48405,1
15,0.5,2020,10,66.7,MIN,13,14.5,58,0,18,2020,29.9,49,10,0,66.9,0,94,68.5,650,4,0,MIN,6.1,22,2,ED,16,41.7,81.1,4.9,71,Jonathan Greenard,18,49,0.4,0,71.3,9.1,1,80.5,48407,0
2,0.3,2020,1,50,KC,5,8.2,51,0,16,2020,79.1,7,1,0,64.4,0,32,57.6,391,1,0,KC,13.5,8,0,ED,7,12.5,59.2,7,80.8,Mike Danna,16,11,-1.5,0,58.3,27,2,55.8,48415,0
3,0.4,2018,0,66.7,ATL,2,25.2,91,0,9,2018,78.8,15,2,33.3,79.9,0,37,69,147,1,1,ATL,12,1,0,ED,9,0,63,7.5,57.7,Demone Harris,2,26,7.7,1,78.5,18,2,48.7,48452,0
3,0.6,2020,1,66.7,ATL,3,17.8,50,0,10,2020,71.2,15,2,0,79.8,0,28,57,157,0,0,ATL,8.7,4,0,ED,11,12.5,60.9,7.5,86.6,James Smith-Williams,2,16,0,0,78.5,13,4,52,48455,0
5,1.7,2018,4,80,CIN,4,10,94,0,14,2018,61,45,4,0,57.3,1,28,67.7,281,0,0,CIN,5.4,5,0,ED,23,40,58.9,11.3,89.5,Sam Hubbard,7,42,1,0,64.6,6.8,2,47.6,48457,0
0,0,2018,2,,IND,0,1.6,94,0,10,2018,40.2,0,0,,63.4,0,3,70.4,193,1,0,IND,,1,0,ED,,100,65,,70.3,Tyquan Lewis,14,0,,0,0,,0,55.8,48475,0
2,1.3,2019,4,50,NO,8,5.9,96,0,17,2019,33.6,36,1,50,87.8,0,32,73.3,545,2,1,NO,14,10,0,ED,36,33.3,79.7,36,73.7,Carl Granderson,20,33,8,0,135.4,28,0,70.3,48500,1
0,0,2019,0,,NE,0,16.7,93,0,2,2019,69.9,0,0,,61,0,2,64.5,12,0,0,NE,,0,0,ED,,,66.4,,73.4,Oshane Ximines,19,0,,0,0,,0,58.8,48538,0
4,1.1,2018,5,75,WAS,7,3.4,92,0,19,2018,28.7,17,3,0,66,0,16,41.4,466,3,0,WAS,4,15,0,ED,11,33.3,65.3,5.7,62.2,Dorance Armstrong,32,7,3.3,0,82.3,5.3,3,78,48557,0
6,0.7,2018,2,100,TEN,12,17.4,58,0,17,2018,74.3,64,6,16.7,74.7,0,89,82.2,512,1,1,TEN,14.3,12,0,ED,22,10.5,70.5,10.7,84.7,Harold Landry III,31,37,4.5,1,111.1,14.3,5,49.6,48600,0
1,5.7,2018,2,100,MIN,3,1.1,97,0,18,2018,65.6,17,1,0,67.1,0,4,52.7,377,0,0,MIN,3,4,0,DI,17,28.6,58.3,17,88,Harrison Phillips,18,11,6,0,118.8,3,2,60.7,48690,0
1,0,2018,1,0,WAS,2,0.4,94,0,19,2018,27.8,0,0,0,61.4,0,2,46.3,478,3,0,WAS,2,7,1,DI,,33.3,51.8,,60.8,Daron Payne,32,0,0,0,39.6,,0,60.3,48698,0
0,0,2019,1,,TB,0,2.2,96,0,16,2019,28.5,0,0,,59.2,0,6,65.8,273,2,0,TB,,1,0,DI,,100,56,,52.8,Greg Gaines,30,0,,0,0,,0,50,48706,0
0,0,2018,0,,IND,0,1.2,96,0,17,2018,64.8,0,0,,60.4,0,2,55.3,161,3,0,IND,,1,0,DI,,0,58.2,,45.5,Taven Bryan,14,0,,0,0,,1,65.3,48753,0
0,0,2018,2,,LAC,5,0.5,95,0,18,2018,45.1,0,0,,68.6,1,2,80.3,386,0,1,LAC,,8,0,DI,,25,85.3,,87.9,Poona Ford,27,0,,0,0,,1,70,48875,0
1,0.9,2018,2,100,TB,1,1.7,50,0,17,2018,50,6,1,0,56.2,0,9,65.3,516,2,0,TB,7,8,0,DI,6,50,74.9,6,68.1,Vita Vea,30,2,4,0,91.7,7,1,75.9,48956,0
0,0,2020,2,,SF,0,0.9,50,0,12,2020,42.9,0,0,,60,0,1,56.8,115,0,0,SF,,1,0,DI,,100,54.9,,82.7,Khalil Davis,28,0,,0,0,,0,52.8,48988,0
14,0.7,2019,4,78.6,CAR,14,99.4,21,0,6,2019,37.5,111,11,7.1,56.7,0,174,48.1,175,0,1,CAR,11.4,3,0,S,19,18.2,52.6,10.1,83.5,Nick Scott,5,38,9.1,1,123.5,14.5,4,39.7,49012,1
0,0,2018,0,,ATL,0,100,42,0,1,2018,,0,0,,60.7,0,1,,1,0,0,ATL,,0,0,LB,,,72.2,,60.1,Josh Woods,2,0,,0,0,,0,,49023,0
67,0.9,2018,2,74.6,KC,52,92.8,20,1,19,2018,80.8,572,50,7.5,76.5,2,707,83.5,762,4,5,KC,9.8,20,0,S,58,3.2,78.2,11.4,70.3,Justin Reid,16,261,8.8,3,107.3,13.2,9,58,49048,4
3,2.5,2018,1,100,IND,3,80,37,0,2,2018,27,25,3,0,46.5,0,12,60,15,0,0,IND,3.3,2,0,CB,10,25,43.3,8.3,71.2,Tre Flowers,14,12,4.3,0,101.4,3.3,0,53,49059,0
0,0,2020,0,,CLV,0,50,39,0,2,2020,69.9,0,0,,60,0,1,44.2,2,0,0,CLV,,0,0,LB,,,48,,68.9,Khaleke Hudson,8,0,,0,0,,0,71,49073,0
37,0.5,2019,1,83.8,ARZ,46,96.3,34,0,15,2019,83.5,275,31,8.1,64.2,0,542,76.2,563,1,3,ARZ,14,7,0,S,24,1.9,68.8,8.9,84.9,Jalen Thompson,1,122,6.8,0,115.7,16.7,5,58.4,49116,2
0,0,2018,0,,TB,1,85.7,36,0,2,2018,78.9,0,0,,65.6,0,12,73.6,14,0,0,TB,,0,0,S,,0,72.3,,73.6,Ryan Neal,30,0,,0,0,,1,55.3,49132,0
40,0.4,2018,6,70,ATL,46,98.5,03,1,17,2018,61.2,249,28,15,81.4,4,671,80.4,681,1,6,ATL,15.9,18,0,S,33,9.5,80.2,8.9,62.9,Jessie Bates III,2,118,6.7,6,71.8,22.8,11,51.6,49162,3
5,0.9,2018,0,100,DET,3,86.4,47,0,7,2018,81,65,5,0,39.1,0,76,71.3,88,0,0,DET,14.2,2,0,LB,31,0,49.7,13,79,Ezekiel Turner,11,29,8.4,0,158.3,14.2,0,69.6,49167,2
4,0.1,2018,3,50,MIA,5,96.3,22,0,11,2018,34.2,4,2,0,50.6,0,52,43.5,54,1,0,MIA,12.8,1,0,S,5,30,39.8,2,0,Elijah Campbell,17,3,8,0,56.3,25.5,2,55.9,49190,0
29,0.7,2018,3,72.4,TB,27,92.7,03,1,12,2018,66.4,316,21,10.3,53.5,0,456,70.3,492,0,3,TB,15,4,0,S,59,8.1,58,15,84.4,Jordan Whitehead,30,146,10,3,130.8,20.7,7,47.9,49196,2
6,1.7,2019,3,100,SF,2,87.9,45,0,7,2019,27.1,93,6,16.7,30.2,1,58,42.2,66,0,1,SF,9.3,0,0,LB,50,60,30.6,15.5,77,Demetrius Flannigan-Fowles,28,88,0.8,1,79.2,9.3,0,59,49231,0
7,0.1,2019,1,28.6,JAX,4,98.5,42,0,5,2019,83.9,13,2,42.9,77.6,0,129,63.7,131,0,3,JAX,17.1,0,0,S,7,14.3,78.6,6.5,79.9,Andrew Wingard,15,9,9.3,2,39.6,60,2,50.6,49268,0
72,1.4,2018,3,59.7,DET,34,99.8,23,1,13,2018,64.4,583,43,13.9,72.1,2,468,77.7,469,8,10,DET,5.9,10,1,CB,63,7.9,74.5,13.6,86.4,Carlton Davis III,11,198,10.1,6,87.9,9.8,1,60,49335,3
28,1.4,2020,3,53.6,DET,10,99.5,29,0,14,2020,42.8,258,15,10.7,45,0,198,56.3,199,4,3,DET,6.4,4,1,CB,58,21.4,46.7,17.2,83.6,Kindle Vildor,11,185,12.8,3,97,12,1,58.8,49346,1
25,1,2018,3,56,GB,12,100,23,1,7,2018,39.4,227,14,12,80.7,2,232,57.8,232,2,3,GB,8.8,1,0,CB,67,18.8,77.3,16.2,36.4,Jaire Alexander,12,103,11.8,3,79.9,15.8,1,,49350,2
67,1.7,2019,7,73.1,NO,38,92.8,00,0,11,2019,60.4,510,49,9,50,0,323,66.6,348,2,6,NO,4.6,17,2,CB,34,14.9,55.2,10.4,85.6,Ugo Amadi,20,205,8.7,4,109.7,6.3,2,68.4,49352,3
11,1.6,2018,1,72.7,NYG,5,92,30,0,3,2018,50.6,104,8,9.1,59.4,0,69,62.8,75,0,1,NYG,6.1,1,0,CB,22,14.3,63.1,13,81.6,Greg Stroman Jr.,21,43,11.4,0,132.4,8.4,1,78.7,49354,1
38,1,2018,2,63.2,SF,25,100,22,0,15,2018,64.5,315,24,10.5,55.3,1,320,76.1,320,2,4,SF,7.9,4,0,CB,37,6.7,59.5,13.1,87.7,Isaac Yiadom,28,83,11.2,3,95.8,12.6,3,,49355,2
11,2,2018,1,90.9,IND,5,95.6,35,0,5,2018,51.3,130,10,0,44.1,0,65,60.5,68,0,0,IND,5.9,1,0,CB,29,14.3,56.8,13,77.3,Chris Lammons,14,83,4,0,115.9,6.5,1,95.2,49368,0
45,0.5,2019,5,68.9,PHI,32,100,08,0,20,2019,50.9,327,31,17.8,85.7,6,775,59.6,775,2,8,PHI,16,10,0,S,41,12.2,77,10.5,51.3,C.J. Gardner-Johnson,24,154,8.6,6,89.8,23.3,4,,49371,9
10,1.4,2022,0,70,CHI,8,100,21,0,3,2022,82.5,76,7,20,71,0,56,66.4,56,0,2,CHI,5.5,0,0,CB,24,0,71.7,10.9,78.4,Jaylon Jones,6,13,8.5,2,92.1,7.9,2,,49374,0
62,1,2018,10,61.3,PIT,28,100,26,2,16,2018,33.4,508,38,6.5,45.1,5,531,74.5,531,3,4,PIT,7.9,7,2,CB,49,24.4,49.5,13.4,63.3,Donte Jackson,25,241,11.9,3,75.2,12.9,3,,49377,4
64,1.1,2019,13,79.7,BUF,42,92.7,39,1,20,2019,37.7,435,51,7.8,68.9,1,422,52.1,455,1,5,BUF,6.3,19,0,S,24,20.3,66,8.5,84.9,Cam Lewis,4,262,4.2,3,93.7,7.9,9,60.2,49395,1
2,0,2018,0,0,HST,2,96.7,29,0,9,2018,82.7,0,0,0,60.7,0,59,81.3,61,0,0,HST,27.5,0,0,S,,0,68.1,,82.1,M.J. Stewart,13,0,12.5,0,39.6,,0,56.6,49397,0
35,0.7,2019,5,85.7,DAL,22,92.6,06,1,17,2019,56,335,30,8.6,59,1,549,69.7,593,2,3,DAL,14.6,13,0,S,43,14.7,63.7,11.2,48,Donovan Wilson,9,187,5.9,3,134.2,17.1,7,69.9,49408,5
23,0.4,2020,6,65.2,IND,39,97.8,32,2,16,2020,60.3,252,15,4.3,73.5,3,613,55.1,627,0,1,IND,25.4,4,0,S,44,12.5,69.3,16.8,88.7,Julian Blackmon,14,97,14.3,1,91.5,38.9,3,69.4,49434,2
9,0.8,2019,0,55.6,HST,8,100,32,0,3,2019,48.3,58,5,22.2,57,0,82,49.6,82,1,2,HST,8.6,1,0,CB,29,0,55.9,11.6,79.4,Ka'dar Hollman,13,9,12.3,2,75.2,15.4,0,,49446,0
78,1.4,2018,3,71.8,BUF,41,96.4,07,0,15,2018,73.9,633,56,3.8,55.9,2,488,70.1,506,3,3,BUF,5.8,13,0,CB,52,6,58.8,11.3,37.8,Taron Johnson,4,371,6.6,3,102.1,8.1,6,56.4,49511,4
19,2.2,2021,2,89.5,SF,12,97.6,35,0,9,2021,48.8,253,17,5.3,46.2,0,124,60.8,127,0,1,SF,6.2,3,0,CB,41,11.8,51.1,14.9,80.5,Nick McCloud,28,120,8.1,0,158.3,6.9,3,78.2,49535,3
71,1.5,2018,10,53.5,CLV,30,99.3,21,2,16,2018,38.6,635,38,23.9,68.9,2,440,61.1,443,4,17,CLV,5.9,6,2,CB,93,23.3,68.4,16.7,86.2,Denzel Ward,8,240,14.9,17,86.3,11.1,3,54.1,49558,3
22,1.1,2020,2,77.3,NYJ,14,96.2,21,0,13,2020,70.7,158,17,0,67.8,2,153,73.4,159,1,0,NYJ,6.5,5,0,S,34,12.5,71.1,9.3,80,Ashtyn Davis,22,111,6.1,0,73.7,8.4,0,50.4,49560,1
3,0.1,2019,0,33.3,SF,0,100,33,0,4,2019,72.8,3,1,66.7,50.3,0,32,48.5,32,3,2,SF,9,0,0,CB,3,,44.2,3,0,Rock Ya-Sin,28,0,12,2,81.9,27,0,,49564,1
1,0.5,2019,0,100,NYG,1,100,33,0,1,2019,78.6,6,1,0,59.9,0,13,60,13,0,0,NYG,12,1,0,CB,6,0,60.2,6,71.7,Duke Shelley,21,2,4,0,91.7,12,0,,49569,0
0,0,2019,4,,DEN,7,1.2,99,1,17,2019,40.9,0,0,,60.7,0,8,50.5,677,4,0,DEN,,14,0,DI,,33.3,64.9,,55.5,Zach Allen,10,0,,0,0,,1,73.6,49605,0
77,1.1,2019,7,80.5,NYJ,32,87.9,56,0,17,2019,60.8,584,62,6.5,61,0,574,74.3,653,2,5,NYJ,6.8,19,0,LB,42,14.3,68,9.4,82.7,Quincy Williams,22,399,3.8,3,106.9,8.4,10,56.8,49779,2
39,1.1,2019,6,71.8,HST,22,90.2,00,1,13,2019,64.1,394,28,7.7,56.7,0,377,82.7,418,4,3,HST,9.2,12,1,LB,54,18.2,69.3,14.1,21.9,Azeez Al-Shaair,13,247,5.6,3,121.1,12.8,5,68.3,49792,2
76,1.2,2018,16,86.8,IND,51,92,44,0,17,2018,63.2,668,66,5.3,48.7,2,596,72.3,648,1,4,IND,7.5,21,0,LB,44,19.3,61,10.1,86.6,Zaire Franklin,14,363,5.4,3,105.5,8.6,16,62.3,49834,3
