team,season,week,implied,spread,dk_PC,dk_RB,dk_QB,PC_resid,RB_resid,pass_rate,proe_proxy,proe_proxy_trail,proe,proe_trail,proe_season
DET,2024,10,26.75,4.5,41.900000000000006,25.400000000000002,12.799999999999997,-10.506530719319272,-1.1076803555209587,0.47619047619047616,-7.019913017465229,-6.47022165239102,,,
DET,2024,11,30.75,14.0,89.4,48.580000000000005,37.58,32.37404737056271,18.83780972135647,0.4342105263157895,-6.588995114620156,-6.531298470732598,,,
DET,2024,12,28.75,7.0,42.8,41.8,10.76,-11.916241674378291,13.67506468291775,0.5416666666666666,0.6646763483332041,-6.537068135121355,,,
DET,2024,13,28.5,9.5,46.6,26.800000000000004,15.939999999999998,-7.82752780499591,-1.1227784468870823,0.5217391304347826,0.0016590940942418086,-5.882364091170941,,,
DET,2024,14,28.0,3.0,56.0,38.7,23.02,2.149899933768836,11.181535293503238,0.5526315789473685,-0.2678857435221227,-5.392028825732175,,,
DET,2024,15,29.0,2.5,96.0,33.8,43.06,40.995044456239334,5.472907812722589,0.8051948051948052,24.641099497106545,-4.9978639732544785,,,
DET,2024,16,27.25,7.0,62.3,39.0,28.34,9.316041541915965,12.088005904088718,0.5076923076923077,-2.604248848589319,-2.8807951539429766,,,
DET,2024,17,27.25,4.0,61.9,38.800000000000004,26.82,8.916041541915966,11.888005904088722,0.5285714285714286,-2.08631826331388,-2.862358733586066,,,
DET,2024,18,29.75,3.0,42.0,52.9,11.24,-13.87109715190779,23.966437202137108,0.5303030303030303,-2.6506697585548578,-2.8138562041940545,,,
GB,2024,1,23.75,-2.0,61.1,19.200000000000003,17.4,12.158035713269236,-4.881797913179032,0.6271186440677966,4.928298582247481,,,,
GB,2024,2,19.25,-3.0,33.4,20.8,12.98,-10.345114637848006,0.35702575033386097,0.208955223880597,-37.02583850247793,,,,
GB,2024,3,17.0,-3.0,28.1,22.6,25.380000000000003,-13.046689813406616,3.976437582090309,0.3728813559322034,-20.44045924654725,,,,
GB,2024,4,23.25,2.5,90.4,14.5,31.159999999999997,42.035463452033994,-9.177484172788713,0.7466666666666667,19.280909996260586,-17.5126663889259,,,
GB,2024,5,26.25,3.0,48.1,18.9,16.96,-3.7291029805545293,-7.203366615130644,0.4827586206896552,-7.1052524186945245,-8.31427229262928,,,
GB,2024,6,26.25,5.5,66.0,22.4,26.62,14.17089701944547,-3.703366615130644,0.45714285714285713,-8.358510854510454,-8.072468317842327,,,
GB,2024,7,25.5,3.0,50.9,21.3,18.8,-0.06296137240740762,-4.1968960045451595,0.6428571428571429,8.968855148310928,-8.120142073953682,,,
GB,2024,8,26.25,3.5,45.5,33.5,15.280000000000001,-6.329102980554531,7.396633384869357,0.417910447761194,-13.328406127767867,-5.678856756487309,,,
GB,2024,9,22.5,-2.5,43.300000000000004,29.8,9.92,-4.198394939818883,6.72898643779677,0.6349206349206349,5.553926334186343,-6.635050427897379,,,
GB,2024,11,23.5,6.0,34.5,28.400000000000002,21.24,-14.153250417348389,4.520358957016128,0.4090909090909091,-12.666439124991319,-5.280719676554743,,,
GB,2024,12,25.5,6.5,39.7,39.300000000000004,14.72,-11.262961372407403,13.803103995454844,0.373134328358209,-16.17178121517305,-6.0192916213984,,,
GB,2024,13,25.5,3.5,49.2,28.6,18.96,-1.7629613724074034,3.103103995454841,0.5283018867924528,-2.2250068743853046,-6.9422452208324605,,,
GB,2024,14,25.0,-3.0,40.6,25.6,13.540000000000001,-9.78553363364265,0.5074177358451628,0.4666666666666667,-11.747318575838861,-6.549142025295197,,,
GB,2024,15,25.5,3.0,47.5,26.0,17.560000000000002,-3.462961372407406,0.5031039954548397,0.4426229508196721,-11.05456405543615,-6.949001759952401,,,
GB,2024,16,29.0,14.0,38.6,42.800000000000004,12.64,-16.404955543760664,14.472907812722596,0.43478260869565216,-6.381857726034962,-7.242256209629812,,,
GB,2024,17,25.0,1.0,43.5,20.8,12.0,-6.885533633642652,-4.292582264154838,0.5862068965517241,2.300013082849073,-7.184896310723489,,,
GB,2024,18,25.75,10.0,34.9,31.6,7.5,-16.351675241789778,5.90094712525968,0.46774193548387094,-4.900793866282988,-6.592089473625204,,,
HOU,2024,1,26.0,3.0,58.7,32.7,18.66,7.159610888827849,6.798790255064521,0.4675324675324675,-8.606449284327727,,,,
HOU,2024,2,25.75,6.0,48.8,15.8,14.3,-2.451675241789779,-9.89905287474032,0.639344262295082,10.166130144655927,,,,
HOU,2024,3,24.0,2.0,50.62,20.360000000000003,11.8,1.3893218438868544,-3.9239547833741923,0.7777777777777778,22.066102173342237,,,,
HOU,2024,4,25.0,5.5,68.4,22.5,26.5,18.014466366357354,-2.5925822641548386,0.6176470588235294,7.799001563984575,7.875261011223479,,,
HOU,2024,5,24.5,1.0,52.400000000000006,27.4,20.94,2.5918941051221083,2.7117314762354816,0.582089552238806,1.9311155517283907,7.856196149413753,,,
HOU,2024,6,22.5,6.5,45.099999999999994,45.60000000000001,19.38,-2.3983949398188926,22.528986437796778,0.5483870967741935,1.6105170274521408,6.67118002987668,,,
HOU,2024,7,22.5,-3.0,15.700000000000001,30.2,5.34,-31.798394939818884,7.128986437796769,0.423728813559322,-15.82691938571772,5.827736196139257,,,
HOU,2024,8,25.0,5.0,51.9,27.2,13.4,1.5144663663573468,2.1074177358451607,0.5735294117647058,3.1255732743294407,2.7342139701596895,,,
HOU,2024,9,20.5,-2.5,33.1,21.8,12.540000000000001,-12.088683984759875,0.34624139935805687,0.52,-5.766789557192665,2.7831338831809083,,,
HOU,2024,10,22.25,-4.5,41.2,18.1,11.78,-6.009681070436514,-4.768856692008068,0.5692307692307692,-2.0402961198057623,1.8331423898060666,,,
HOU,2024,11,24.5,7.5,40.6,40.6,11.879999999999999,-9.208105894877896,15.911731476235484,0.5833333333333334,5.457120250227188,1.4457985388448837,,,
HOU,2024,12,24.25,8.0,49.400000000000006,9.5,17.68,-0.11939202549551453,-14.986111653569356,0.6851851851851852,15.925387469270714,1.8104641489705477,,,
HOU,2024,13,24.0,3.5,48.3,26.000000000000004,14.379999999999999,-0.9306781561131459,1.7160452166258082,0.5901639344262295,4.089708589505725,2.986707758995562,,,
HOU,2024,15,24.5,2.5,36.3,14.100000000000001,12.64,-13.5081058948779,-10.588268523764516,0.6,4.507151079166105,3.0715539767271123,,,
HOU,2024,16,19.5,-3.5,57.0,8.500000000000002,18.060000000000002,12.966171492769625,-12.145131119861299,0.7068965517241379,12.485212248017818,3.1740966269013264,,,
HOU,2024,17,20.5,-5.5,32.1,10.200000000000001,7.1,-13.088683984759875,-11.253758600641943,0.6851851851851852,9.181747458689216,3.7948376683090923,,,
HOU,2024,18,17.0,-2.5,34.7,39.92,6.0,-6.446689813406614,21.29643758209031,0.5,-7.4669312559948136,4.13151953020785,,,
IND,2024,1,23.0,-3.0,45.2,10.8,27.080000000000002,-2.8758226785836385,-12.675327302593551,0.4772727272727273,-10.515364914548309,,,,
IND,2024,2,22.25,3.0,35.3,21.4,12.86,-11.90968107043652,-1.468856692008071,0.660377358490566,10.999316562765527,,,,
IND,2024,3,22.25,1.5,23.2,37.1,7.08,-24.009681070436518,14.231143307991932,0.3888888888888889,-16.9345211487205,,,,
IND,2024,4,18.75,-2.5,53.900000000000006,20.6,20.259999999999998,10.732313100916755,0.5613394907241833,0.5,-7.616860406593739,-5.483523166834427,,,
IND,2024,5,20.75,-3.5,80.96,27.0,30.56,35.48260214585774,5.344084529162895,0.7101449275362319,12.702957578799424,-6.0168574767742555,,,
IND,2024,6,19.75,-2.5,47.4,13.4,14.66,3.0774576233872466,-7.447287990056461,0.5757575757575758,-0.12677663117840465,-2.2728944656595194,,,
IND,2024,7,23.5,3.0,21.8,17.0,9.760000000000002,-26.853250417348388,-6.879641042983874,0.39344262295081966,-15.801249241636906,-1.915208159912667,,,
IND,2024,8,20.0,-5.0,31.9,24.1,13.5,-12.71125624599513,3.050555139748379,0.5873015873015873,-0.3021118457266825,-3.8989283144447007,,,
IND,2024,9,20.25,-6.5,29.6,11.2,5.0600000000000005,-15.299970115377498,-10.051601730446784,0.6122448979591837,1.3858100186290745,-3.449326255854949,,,
IND,2024,10,21.0,-4.5,52.8,27.5,14.880000000000003,7.033888276475366,5.6419276589677345,0.639344262295082,5.078145437053316,-2.9120888920233905,,,
IND,2024,11,19.5,-4.0,50.8,8.3,29.08,6.766171492769622,-12.3451311198613,0.4782608695652174,-10.640019551647006,-2.11306545911572,,,
IND,2024,12,21.75,-7.0,28.200000000000003,3.5,12.98,-18.43225333167176,-18.964542951617748,0.5714285714285714,-3.0859969187182923,-2.8882431038912912,,,
IND,2024,13,22.0,2.5,27.2,17.3,21.16,-19.72096720105414,-5.366699821812908,0.4067796610169492,-14.600698318283367,-2.904722588460208,,,
IND,2024,15,19.5,-4.5,26.0,17.6,15.379999999999999,-18.033828507230375,-3.045131119861299,0.5555555555555556,-3.1722145363859644,-3.8044130292158362,,,
IND,2024,16,23.25,4.0,26.1,47.5,21.240000000000002,-22.26453654796601,23.822515827211287,0.1935483870967742,-35.24592720941035,-3.759255994013702,,,
IND,2024,17,24.0,7.5,71.9,32.6,21.3,22.669321843886863,8.316045216625806,0.5540540540540541,2.5720292224703734,-5.8583674083734785,,,
IND,2024,18,24.5,3.5,51.099999999999994,31.0,14.56,1.291894105122097,6.311731476235483,0.5584415584415584,0.8746340908674988,-5.331467618945737,,,
JAX,2024,1,23.0,-3.5,31.0,20.200000000000003,11.280000000000001,-17.07582267858364,-3.275327302593549,0.48,-10.504301225593816,,,,
JAX,2024,2,22.25,3.0,32.8,17.400000000000002,13.3,-14.40968107043652,-5.4688566920080675,0.6181818181818182,6.779762531890743,,,,
JAX,2024,3,21.25,-4.0,46.3,14.6,10.3,0.2451744070929891,-7.460229211227427,0.75,16.38396434123234,,,,
JAX,2024,4,19.5,-5.5,47.400000000000006,16.0,15.26,3.366171492769631,-4.645131119861301,0.5862068965517241,-0.6304076043146534,4.219808549176422,,,
JAX,2024,5,24.25,3.5,62.400000000000006,43.900000000000006,24.240000000000002,12.880607974504485,19.41388834643065,0.5964912280701754,4.701019503814763,3.0072545108036532,,,
JAX,2024,6,23.0,1.5,58.400000000000006,8.700000000000001,17.299999999999997,10.324177321416364,-14.775327302593551,0.6721311475409836,11.325449366232288,3.346007509405875,,,
JAX,2024,7,24.25,6.5,34.3,36.8,13.02,-15.219392025495523,12.313888346430641,0.35,-18.378121800566138,4.67591448554361,,,
JAX,2024,8,22.75,-3.5,58.0,13.900000000000002,28.32,10.212891190798736,-9.373170432398389,0.5892857142857143,0.44568865306316985,1.382480730385075,,,
JAX,2024,9,19.25,-7.5,30.3,7.8,17.560000000000002,-13.445114637848004,-12.642974249666139,0.660377358490566,5.761402704564,1.265381720719837,,,
JAX,2024,10,17.75,-7.0,24.2,5.700000000000001,8.24,-17.812831421553742,-13.530033028495174,0.5813953488372093,-1.7466239764855285,1.764939607813633,,,
JAX,2024,11,16.75,-14.0,27.6,6.6000000000000005,5.220000000000001,-13.257975944024238,-11.82140554771453,0.6382978723404256,0.36601200135949474,1.4137832493837168,,,
JAX,2024,13,20.5,-3.5,61.800000000000004,13.3,19.240000000000002,16.611316015240128,-8.153758600641943,0.6376811594202898,5.477999217290774,1.3185313177451512,,,
JAX,2024,14,18.5,-3.0,33.6,24.2,7.100000000000001,-9.278973029700872,4.363496360919342,0.5517241379310345,-2.6846917471775034,1.6651536427072866,,,
JAX,2024,15,19.0,-3.5,69.4,16.7,20.66,25.943599231534378,-3.5408173794709796,0.6282051282051282,4.658906796287976,1.3305501511776872,,,
JAX,2024,16,19.5,-2.5,51.300000000000004,18.6,12.88,7.2661714927696295,-2.045131119861299,0.6557377049180327,7.892654734952853,1.5682899115427078,,,
JAX,2024,17,18.5,-1.0,39.5,14.9,17.16,-3.378973029700873,-4.936503639080657,0.42105263157894735,-14.705188047295126,1.9899142331033843,,,
JAX,2024,18,21.0,-3.5,43.3,23.799999999999997,13.7,-2.4661117235246337,1.9419276589677317,0.5,-8.332953624909333,0.9464703405784773,,,
KC,2024,1,24.5,3.0,59.7,16.1,16.14,9.891894105122105,-8.588268523764516,0.6,4.768814662938881,,,,
KC,2024,2,27.0,6.5,38.6,17.5,14.940000000000001,-14.095244588701654,-9.209837225716122,0.4666666666666667,-6.9470580848406405,,,,
KC,2024,3,24.5,3.0,65.4,8.4,17.38,15.591894105122108,-16.288268523764515,0.5416666666666666,-1.0645186703944542,,,,
KC,2024,4,24.5,7.5,52.3,11.1,14.0,2.4918941051220997,-13.588268523764517,0.5517241379310345,2.296200709997298,-1.0809206974320713,,,
KC,2024,5,24.25,5.5,66.4,22.900000000000002,17.44,16.880607974504485,-1.586111653569354,0.5125,-2.6514489681116915,-0.23664034557472902,,,
KC,2024,7,22.5,-2.5,39.800000000000004,24.1,14.060000000000002,-7.698394939818883,1.028986437796771,0.4264705882352941,-15.291078334347736,-0.7196020700821215,,,
KC,2024,8,25.5,9.0,62.0,15.700000000000001,19.18,11.037038627592594,-9.79689600454516,0.5735294117647058,5.1760450443405155,-3.1481814474597236,,,
KC,2024,9,27.25,9.0,81.0,22.6,23.54,28.016041541915968,-4.311994095911281,0.5783132530120482,5.504500018475822,-1.959006234345404,,,
KC,2024,10,25.0,7.5,47.1,17.3,16.54,-3.2855336336426504,-7.792582264154838,0.7076923076923077,17.850180785953505,-1.0260679527427508,,,
KC,2024,11,22.0,-2.5,60.7,7.7,17.84,13.779032798945863,-14.96669982181291,0.6730769230769231,9.412392049986284,1.0712930182234999,,,
KC,2024,12,27.0,11.0,68.4,14.0,28.759999999999998,15.70475541129835,-12.709837225716122,0.6176470588235294,10.505953384800604,1.9054029213997783,,,
KC,2024,13,27.75,13.5,58.1,9.4,19.64,4.538613803151215,-17.916307836301606,0.7611940298507462,26.10471305612948,2.6872711453453078,,,
KC,2024,14,24.25,5.0,46.9,12.0,14.100000000000001,-2.6193920254955216,-12.486111653569356,0.6153846153846154,7.375348986577079,4.638724637910656,,,
KC,2024,15,23.0,4.5,57.1,12.4,15.760000000000002,9.02417732141636,-11.075327302593552,0.5333333333333333,-0.984350551896096,4.8492342031926885,,,
KC,2024,16,23.0,3.5,55.7,19.4,23.700000000000003,7.6241773214163615,-4.0753273025935535,0.6,5.158988947225018,4.432549577829204,,,
KC,2024,17,23.25,3.0,80.9,9.8,29.0,32.535463452033994,-13.877484172788712,0.6610169491525424,10.97760182862092,4.480978869122258,,,
KC,2024,18,15.0,-10.5,17.3,9.120000000000001,0.0,-21.536978858347606,-7.886307456348405,0.6666666666666666,5.184465670991944,4.887017804090925,,,
LA,2024,1,24.5,-5.0,73.0,16.0,18.68,23.191894105122103,-8.688268523764517,0.6891891891891891,9.501116241493413,,,,
LA,2024,2,24.25,1.0,32.9,19.0,7.640000000000001,-16.61939202549552,-5.486111653569356,0.6153846153846154,5.2820403163948875,,,,
LA,2024,3,19.25,-6.0,33.400000000000006,32.5,12.84,-10.345114637847999,12.05702575033386,0.5272727272727272,-6.7640696659015624,,,,
LA,2024,4,18.5,-3.0,37.400000000000006,23.0,6.860000000000001,-5.478973029700867,3.1634963609193427,0.559322033898305,-1.924902150450447,2.6730289639955793,,,
LA,2024,5,23.25,-3.0,56.0,26.4,13.4,7.635463452033989,2.7225158272112857,0.6233766233766234,4.073606245755734,1.5235461853840728,,,
LA,2024,7,25.0,7.0,29.4,23.700000000000003,4.96,-20.985533633642653,-1.3925822641548358,0.46153846153846156,-7.0268674132038855,2.0335581974584054,,,
LA,2024,8,22.25,-3.0,65.6,25.400000000000002,25.759999999999998,18.390318929563477,2.5311433079919325,0.5151515151515151,-6.663230776412843,0.5234872623480232,,,
LA,2024,9,25.0,1.5,66.2,10.4,18.92,15.814466366357351,-14.692582264154838,0.6470588235294118,8.64686936439062,-0.5031867431892433,,,
LA,2024,10,26.0,2.5,52.6,14.7,10.72,1.059610888827848,-11.201209744935483,0.7352941176470589,17.90805214335863,0.6405702702582395,,,
LA,2024,11,23.25,4.0,75.8,12.4,27.8,27.435463452033986,-11.277484172788713,0.5294117647058824,-1.6595894484995322,2.5591793672693943,,,
LA,2024,12,23.0,-3.0,63.300000000000004,12.7,19.22,15.224177321416363,-10.775327302593553,0.7,11.757362358178957,2.137302485692502,,,
LA,2024,13,25.5,2.5,43.1,25.5,15.620000000000001,-7.862961372407405,0.0031039954548397475,0.4727272727272727,-8.305795448448865,3.01185338319127,,,
LA,2024,14,23.0,-3.5,74.60000000000001,27.1,23.8,26.524177321416367,3.6246726974064494,0.4166666666666667,-16.837634558927146,2.0687159805545923,,,
LA,2024,15,22.75,-3.0,27.200000000000003,20.200000000000003,8.200000000000001,-20.58710880920126,-3.0731704323983884,0.4153846153846154,-16.682757653273946,0.6143813236713817,,,
LA,2024,16,25.0,3.0,29.3,24.3,7.0,-21.08553363364265,-0.7925822641548379,0.38,-17.274022237232234,-0.6211286032532846,,,
LA,2024,17,27.25,6.5,34.3,15.799999999999999,9.16,-18.683958458084035,-11.111994095911284,0.5925925925925926,5.624116057666395,-1.7313215121852146,,,
LA,2024,18,15.5,-7.5,62.4,41.76,0.0,22.985593402887638,24.34937880326127,0.6818181818181818,8.226761788608982,-1.271606664069489,,,
LAC,2024,1,22.0,3.0,33.7,29.7,10.36,-13.220967201054137,7.0333001781870905,0.4909090909090909,-5.926091745296419,,,,
LAC,2024,2,22.0,5.0,38.0,30.1,13.0,-8.92096720105414,7.433300178187093,0.3230769230769231,-21.66265419342211,,,,
LAC,2024,3,16.5,-3.0,31.7,10.26,9.0,-8.869262074641863,-7.959248677519371,0.5555555555555556,-2.1302023840409134,,,,
LAC,2024,4,17.0,-7.5,34.3,11.1,11.16,-6.84668981340662,-7.523562417909693,0.5471698113207547,-5.366585961647086,-9.90631610758648,,,
LAC,2024,6,20.0,3.0,37.5,31.800000000000004,13.68,-7.111256245995129,10.750555139748382,0.49333333333333335,-5.512319902187696,-8.771383571101632,,,
LAC,2024,7,22.5,1.0,53.300000000000004,12.7,16.76,5.801605060181117,-10.371013562203231,0.65625,9.518507928532271,-8.119570837318845,,,
LAC,2024,8,24.25,7.0,57.8,18.400000000000002,24.060000000000002,8.280607974504477,-6.086111653569354,0.546875,1.5710417832066392,-5.1798910430103255,,,
LAC,2024,9,22.25,2.0,57.1,24.2,19.479999999999997,9.890318929563485,1.3311433079919297,0.5892857142857143,3.3668249747348056,-4.215472067836473,,,
LAC,2024,10,24.0,8.0,33.3,20.4,19.759999999999998,-15.930678156113146,-3.8839547833741968,0.3157894736842105,-20.992765230741206,-3.2676849375150634,,,
LAC,2024,11,24.5,1.0,61.0,21.7,25.380000000000003,11.191894105122103,-2.9882685237645177,0.6031746031746031,4.039620645308107,-5.237138303429079,,,
LAC,2024,12,24.0,-3.0,37.9,16.3,17.62,-11.330678156113144,-7.983954783374195,0.6666666666666666,8.33835522450338,-4.30946240855536,,,
LAC,2024,13,24.0,1.0,34.2,5.420000000000001,5.9799999999999995,-15.03067815611314,-18.863954783374194,0.6382978723404256,7.594784462061465,-3.159660805550021,,,
LAC,2024,14,19.25,-5.0,48.300000000000004,14.2,13.719999999999999,4.554885362152,-6.2429742496661405,0.5789473684210527,-1.0732783835234683,-2.2634570332490633,,,
LAC,2024,15,24.5,3.0,49.6,5.66,14.8,-0.208105894877896,-19.028268523764517,0.7708333333333334,21.85214799627222,-2.171904829424018,,,
LAC,2024,16,22.25,3.0,49.9,34.400000000000006,21.16,2.6903189295634817,11.531143307991936,0.5396825396825397,-1.0701653180371085,-0.4559010561600009,,,
LAC,2024,17,24.0,6.0,68.1,23.5,24.44,18.86932184388685,-0.7839547833741953,0.5194805194805194,-1.6703149862014044,-0.49685200695180803,,,
LAC,2024,18,24.75,7.0,73.3,19.8,29.04,23.203180235739723,-5.090425393959677,0.5205479452054794,-1.1045005964165466,-0.5701934431549078,,,
LV,2024,1,19.0,-3.0,40.5,21.8,12.78,-2.9564007684656275,1.5591826205290218,0.6271186440677966,4.811921966327592,,,,
LV,2024,2,16.0,-9.0,60.3,15.100000000000001,13.940000000000001,20.308165664122882,-2.7149349371290477,0.7166666666666667,10.883782621968031,,,,
LV,2024,3,22.75,5.5,58.6,20.1,20.240000000000002,10.812891190798737,-3.17317043239839,0.7333333333333333,19.560395065735005,,,,
LV,2024,4,17.0,-2.5,42.300000000000004,11.1,5.0,1.1533101865933872,-7.523562417909693,0.4727272727272727,-10.194203983267542,11.75203321801021,,,
LV,2024,5,16.5,-3.0,44.2,22.200000000000003,12.44,3.63073792535814,3.980751322480632,0.6060606060606061,2.9203026664641363,6.265473917690771,,,
LV,2024,6,16.5,-3.5,43.1,22.3,12.08,2.530737925358139,4.08075132248063,0.6885245901639344,10.905037493024194,5.596439667445444,,,
LV,2024,7,18.0,-7.0,34.6,19.0,4.44,-7.701545290936117,-0.43218989869033564,0.6133333333333333,1.4257560230413024,6.481205971708569,,,
LV,2024,8,16.5,-9.0,48.2,11.4,15.96,7.63073792535814,-6.81924867751937,0.625,1.6742790551302456,5.7589988361846745,,,
LV,2024,9,18.5,-8.0,45.4,16.200000000000003,10.120000000000001,2.5210269702991255,-3.6365036390806544,0.6440677966101694,3.93303828300825,5.2484088635528705,,,
LV,2024,11,17.75,-8.0,57.0,21.5,18.979999999999997,14.987168578446258,2.269966971504825,0.7301587301587301,12.606386988120999,5.102256576825691,,,
LV,2024,12,17.5,-6.5,58.1,22.16,14.560000000000002,16.375882447828637,3.132123841699986,0.7837837837837838,18.775301552030243,5.852669617955222,,,
LV,2024,13,14.25,-13.5,67.80000000000001,15.8,23.6,29.829162749799536,-0.5998368457629226,0.6031746031746031,-2.6704668305943646,7.027454339234769,,,
LV,2024,14,20.0,-7.0,40.0,11.700000000000001,13.1,-4.611256245995129,-9.349444860251621,0.609375,0.8585750890234944,6.219294241749008,,,
LV,2024,15,19.0,-6.5,25.0,27.5,13.120000000000001,-18.456400768465627,7.259182620529021,0.6615384615384615,6.4222586269846555,5.806931230000891,,,
LV,2024,16,22.0,2.5,32.3,35.1,11.48,-14.620967201054142,12.433300178187093,0.6029411764705882,5.015453227080535,5.850883186928303,,,
LV,2024,17,19.75,2.0,48.800000000000004,26.1,17.58,4.477457623387252,5.25271200994354,0.4864864864864865,-6.698913304332366,5.7951878562717845,,,
LV,2024,18,17.75,-7.0,56.8,8.3,17.3,14.787168578446256,-10.930033028495174,0.75,15.113841139793537,5.014306533734025,,,
MIA,2024,1,26.5,3.5,52.3,29.5,21.619999999999997,0.18218315006309638,3.1944765146741965,0.6153846153846154,6.39759218448871,,,,
MIA,2024,2,25.5,2.5,32.2,36.7,8.5,-18.762961372407403,11.203103995454843,0.5466666666666666,-0.9118560545094745,,,,
MIA,2024,3,18.75,-4.0,32.6,16.18,3.7600000000000002,-10.567686899083249,-3.8586605092758184,0.6785714285714286,9.455291699230795,,,,
MIA,2024,4,19.75,2.5,21.1,9.100000000000001,12.84,-23.22254237661275,-11.74728799005646,0.45454545454545453,-9.631352914662788,4.9803426097366765,,,
MIA,2024,5,19.5,2.0,38.900000000000006,23.1,7.459999999999999,-5.133828507230369,2.454868880138701,0.4605263157894737,-9.273511923948085,1.3274187286368107,,,
MIA,2024,7,20.5,-3.0,33.7,17.8,12.84,-11.488683984759874,-3.653758600641943,0.4117647058823529,-16.85198255273015,-0.7927674018801685,,,
MIA,2024,8,25.25,4.0,38.599999999999994,44.5,14.66,-12.074247503025035,19.20526086565,0.609375,6.1653864802277525,-3.469303260355165,,,
MIA,2024,9,21.25,-6.5,38.300000000000004,43.699999999999996,17.54,-7.754825592907004,21.63977078877257,0.48333333333333334,-11.591020244298205,-2.0929190117004626,,,
MIA,2024,10,23.5,-2.5,43.599999999999994,15.9,10.18,-5.053250417348394,-7.979641042983873,0.5849056603773585,0.46675507951645656,-3.2801816657751806,,,
MIA,2024,11,25.75,8.0,70.10000000000001,21.900000000000002,23.52,18.848324758210232,-3.799052874740319,0.59375,6.653358250238817,-2.863855360742776,,,
MIA,2024,12,26.75,7.5,69.8,23.599999999999998,31.48,17.39346928068072,-2.907680355520963,0.6363636363636364,10.567384502487442,-1.9121339996446167,,,
MIA,2024,13,22.0,-3.5,65.4,26.4,26.2,18.479032798945866,3.73330017818709,0.7910447761194029,20.685850186688715,-0.7776323176326115,,,
MIA,2024,14,25.75,6.5,66.9,24.3,24.54,15.64832475821023,-1.3990528747403204,0.7164179104477612,18.135158543696615,1.0109912243941657,,,
MIA,2024,15,22.0,-2.5,39.8,20.0,7.84,-7.1209672010541425,-2.6666998218129088,0.6935483870967742,11.459538451971396,2.328234864340508,,,
MIA,2024,16,21.0,-2.0,33.4,41.8,12.5,-12.366111723524632,19.94192765896773,0.53125,-4.422962873591008,2.9804708348855713,,,
MIA,2024,17,17.75,3.0,45.5,10.2,24.2,3.4871685784462585,-9.030033028495176,0.5263157894736842,-2.0213082373825575,2.4869085876537995,,,
MIA,2024,18,19.0,-1.5,53.300000000000004,20.300000000000004,10.68,9.843599231534377,0.05918262052902534,0.6617647058823529,9.06151889910154,2.205145036089027,,,
MIN,2024,1,21.75,1.0,41.8,25.799999999999997,14.620000000000001,-4.832253331671765,3.335457048382249,0.49019607843137253,-7.022628878073794,,,,
MIN,2024,2,21.0,-4.5,50.2,19.0,19.92,4.433888276475372,-2.8580723410322655,0.5555555555555556,-3.3007252368993267,,,,
MIN,2024,3,22.0,-2.0,43.800000000000004,30.100000000000005,23.240000000000002,-3.1209672010541354,7.433300178187096,0.5333333333333333,-4.30030334059992,,,,
MIN,2024,4,20.75,-2.5,61.8,20.200000000000003,22.5,16.322602145857743,-1.4559154708371018,0.46875,-10.913208007278218,-4.874552485191014,,,
MIN,2024,5,22.25,2.5,33.9,15.46,6.26,-13.309681070436518,-7.408856692008069,0.5454545454545454,-0.7546283246093077,-6.384216365712815,,,
MIN,2024,7,25.75,1.0,48.900000000000006,21.0,17.259999999999998,-2.3516752417897706,-4.699052874740321,0.6037735849056604,3.9924265679860182,-5.258298757492113,,,
MIN,2024,8,25.25,3.0,51.3,11.5,18.2,0.6257524969749682,-13.79473913435,0.56,0.704559312682207,-3.7165112032457586,,,
MIN,2024,9,26.75,6.5,74.48,19.5,22.0,22.073469280680726,-7.007680355520961,0.5492957746478874,1.3372711633669931,-3.084929700970335,,,
MIN,2024,10,24.75,7.0,42.6,19.6,9.440000000000001,-7.496819764260273,-5.290425393959676,0.47560975609756095,-5.5983195072083936,-2.5321545929281686,,,
MIN,2024,11,23.0,6.0,46.1,16.9,24.64,-1.97582267858364,-6.5753273025935535,0.5074626865671642,-2.7864244771946933,-2.8728395834037492,,,
MIN,2024,12,21.25,3.0,68.5,27.96,24.1,22.445174407092992,5.8997707887725745,0.5846153846153846,3.5087929755896363,-2.8641980727828438,,,
MIN,2024,13,24.5,3.5,46.9,13.200000000000001,18.6,-2.908105894877899,-11.488268523764516,0.7058823529411765,15.61871354082931,-2.2848352502035274,,,
MIN,2024,14,26.25,6.0,89.6,19.9,37.58,37.770897019445464,-6.203366615130644,0.5714285714285714,3.3317241578337375,-0.7928728509507909,,,
MIN,2024,15,25.25,7.0,49.1,27.400000000000002,12.24,-1.5742475030250276,2.1052608656500027,0.5915492957746479,5.952797560329182,-0.47559615796736565,,,
MIN,2024,16,22.75,2.5,62.0,12.600000000000001,22.939999999999998,14.212891190798736,-10.67317043239839,0.6129032258064516,5.947402810410196,-0.016425178089040822,,,
MIN,2024,17,24.0,-1.0,72.2,23.7,28.78,22.96932184388686,-0.583954783374196,0.6285714285714286,5.575485750070664,0.381163354477575,,,
MIN,2024,18,26.75,-3.0,24.200000000000003,21.4,7.640000000000001,-28.206530719319275,-5.107680355520962,0.6935483870967742,10.79092431657297,0.705808504202143,,,
NE,2024,1,16.25,-8.0,23.5,26.400000000000002,8.04,-16.780548205259493,8.382908192675792,0.390625,-21.21847532723865,,,,
