id,name,pos,team,catchableTargets,contestedReceptions,contestedTargets,createdCatches,drops,explosiveReceptions,explosiveTouchdowns,explosiveYards,firstReadTargets,missedTackles,success,dvoa,dyar,epa,endZoneTargets,endZoneTouchdowns,redZoneTargets,redZoneTouchdowns,airYards,catchableAirYards,droppedAirYards,prayerYards,deepReceptions,deepTargets,deepTouchdowns,deepYards,backfieldRoutes,backfieldYards,closingCoverage,emptyRouteCoverage,emptyRouteYards,inlineRoutes,inlineYards,manCoverage,manYards,offlineRoutes,offlineYards,openCoverage,outWideRoutes,outWideYards,singleHighRoutes,singleHighYards,slotRoutes,slotYards,stepSeparation,tightCoverage,twoHighRoutes,twoHighYards,wideOpen,zeroCoverageRoutes,zeroCoverageYards,zoneCoverage,zoneYards
00-0040165,,,,0,0,0,0,0,0,0,0,0,0,1,0.2747,4.067,2.857,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3
00-0040244,,,,2,0,0,0,0,0,0,0,0,0,1,-0.3668,-3.708,0.186,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,7,0,3,0,10,6,0,2,0,17,6,8,4,0,0,9,4,0,0,0,23,10
00-0038647,,,,2,1,2,1,0,0,0,0,4,0,1,-0.1766,-1.6069999999999993,1.1870000000000003,2,1,2,1,0,22,0,56,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,23,5,0,5,0,0,4,15,23,0,0,0,18,23
00-0037098,,,,1,0,0,1,0,0,0,0,3,0,0,-0.8732,-18.685000000000002,-8.685,0,0,1,0,0,3,0,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,3,4,3,2,0,0,2,4,0,0,0,0,7,3
00-0036842,,,,0,0,0,0,0,0,0,0,0,0,0,0.056,0.594,-0.847,0,0,0,0,0,0,0,-6,0,0,0,0,11,0,0,0,0,0,0,3,0,1,0,1,1,0,5,0,1,0,0,0,8,0,0,1,0,11,0
00-0040406,,,,1,0,0,0,0,0,0,0,1,0,1,0.7084,7.34,1.259,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,10,3,10,2,0,0,0,6,0,0,0,0,8,10
00-0036755,,,,3,0,0,0,0,0,0,0,2,0,1,-0.2018,-1.0710000000000006,-1.616,0,0,0,0,0,0,0,-1,0,0,0,0,48,8,0,0,0,0,0,20,0,1,0,3,3,0,23,7,0,0,0,0,26,1,1,3,0,32,8
00-0040556,,,,2,0,0,0,0,0,0,0,0,0,1,0.3495,7.8309999999999995,-0.4319999999999999,0,0,1,0,0,9,0,2,0,0,0,0,14,15,0,0,0,0,0,3,0,0,0,2,0,0,5,0,0,0,1,0,9,15,0,0,0,11,15
00-0040646,Jalen Royals,WR,KC,2,0,0,0,0,0,0,0,1,0,0,-1.1149,-20.393,-1.625,1,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2,24,2,17,0,10,2,0,1,15,4,0,2,0,23,4
00-0040628,,,,1,0,0,0,0,0,0,0,1,0,0,-0.7059,-8.74,-0.842,0,0,1,0,0,3,0,7,0,0,0,0,0,0,1,0,0,1,0,3,0,8,3,0,2,0,3,0,4,0,0,1,11,3,0,1,0,12,3
00-0040388,,,,2,0,0,0,0,0,0,0,1,0,1,-0.0982,0.43599999999999994,-0.04999999999999993,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,6,8,4,7,7,7,0,0,8,8,0,2,0,10,15
00-0037276,,,,3,0,0,0,0,0,0,0,0,0,1,-0.291,-3.1930000000000005,-0.8390000000000001,0,0,2,0,0,-16,0,-4,0,0,0,0,16,11,0,0,0,0,0,3,0,0,0,0,0,0,9,9,0,0,0,1,7,2,3,0,0,13,11
00-0040021,Phil Mafah,RB,DAL,2,0,0,0,0,0,0,0,0,0,1,-0.1491,-0.1429999999999989,-0.139,0,0,0,0,0,-11,0,0,0,0,0,0,3,11,0,0,0,0,0,2,10,0,0,1,0,0,2,10,0,0,0,0,1,1,1,0,0,1,1
00-0037132,,,,2,0,1,0,0,0,0,0,2,0,2,-0.2051,-2.418,0.5960000000000001,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,11,0,15,20,15,20,0,1,11,0,2,0,0,14,20
00-0037302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
00-0036557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0037311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,4,0
00-0040180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0034115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,0,0,3,0
00-0040181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0038796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,7,0,3,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
00-0040649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,0,0,0,16,0,13,0,0,6,0,33,0,3,0,0,0,20,0,0,4,0,41,0
00-0034411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10,0,0,0,0,9,0,9,0,8,0,0,0,4,0,0,4,0,7,0
00-0035726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,7,0,7,0,0,1,0,13,0,0,0,0,0,5,0,0,1,0,12,0
00-0037428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
00-0039459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,0
00-0036977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0038731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0038456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0
00-0036953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0
00-0040255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0
00-0040506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,2,0
00-0038564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,3,0,7,0,11,0,0,0,0,16,0,6,0,0,0,11,0,0,2,0,22,0
00-0034571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,0,5,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,4,0
00-0039518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,1,0,1,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,6,0
00-0038601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
00-0040382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,0,5,0,3,0,0,0,0,10,0,1,0,0,0,5,0,0,2,0,12,0
00-0038571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
00-0040059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
00-0032394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,0,4,0,5,0,0,2,0,13,0,1,0,0,0,2,0,0,0,0,11,0
00-0035355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0040629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,0,2,0,0,0,0,4,0
00-0037287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
00-0040075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,0,0,0,0,11,0,11,0,13,0,0,0,10,0,0,3,0,15,0
00-0035039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,3,0,0,0,4,0,0,0,0,7,0
00-0038114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,0,2,0,6,0,0,0,0,9,0,0,0,0,0,3,0,0,2,0,12,0
00-0032950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0039857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,0,14,0,5,0,0,0,0,23,0,0,0,0,0,11,0,0,4,0,24,0
00-0039603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,7,0,1,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,4,0
00-0036646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8,0,0,0,0,19,0,14,0,4,0,0,0,9,0,0,0,0,15,0
00-0029316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,21,0,6,0,2,0,0,0,0,15,0,0,0,0,0,8,0,0,2,0,19,0
00-0040512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0
00-0040652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0033106,Jared Goff,QB,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
00-0035698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3,0,2,0,1,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,4,0
00-0036310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0038740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0038616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
00-0034367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0
00-0039755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0034994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,0,8,0,4,0,0,0,0,13,0,0,0,0,0,2,0,0,2,0,9,0
00-0033793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,1,0,4,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,2,0
00-0039021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0
00-0036655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,6,0
00-0037557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00-0034951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,2,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,0
00-0028118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0040225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,3,0,2,0,0,0,0,5,0,7,0,0,0,5,0,0,1,0,8,0
00-0035628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,6,0,0,0,0,3,0,11,0,2,0,0,0,12,0,0,0,0,17,0
00-0033292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
00-0036363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0
00-0033221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,0,21,0,4,0,13,0,0,1,0,22,0,0,0,0,0,17,0,0,1,0,36,0
00-0039489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,1,0,5,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0,8,0
00-0040740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,4,0,1,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,7,0
00-0036775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
00-0040429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0035764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0038981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0035594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0
00-0038416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0033863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,0,7,0,11,0,0,1,0,22,0,0,0,0,0,13,0,0,1,0,29,0
00-0040500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0024243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,0,3,0,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,10,0
00-0040163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0032965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0
00-0037194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,0,12,0,9,0,0,0,0,14,0,0,0,0,0,2,0,0,2,0,6,0
00-0034429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0037413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
00-0039913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
00-0033057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0039568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,0,1,0,3,0,0,0,0,6,0,1,0,0,0,5,0,0,0,0,10,0
00-0034417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
00-0040210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0039827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
00-0038540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0040146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,5,0
00-0036389,Jalen Hurts,QB,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
00-0037277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,13,0,3,0,4,0,0,1,0,8,0,2,0,0,0,13,0,0,1,0,19,0
00-0040743,Tyler Shough,QB,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0038458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
00-0036795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0040387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
00-0036880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0032951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,10,0,11,0,5,0,0,0,4,0,0,0,0,13,0
00-0040205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0
00-0037322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,8,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,4,0
00-0040431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2,0,0,0,0,3,0,3,0,2,0,0,0,1,0,0,0,0,2,0
00-0039242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0039350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0
00-0040261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0040417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0036463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,5,0,0,0,0,6,0
00-0033910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
00-0033831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0037708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0038498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0036909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
00-0036825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0039808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0033082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0039832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
00-0040566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0
00-0040125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
00-0037843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0038595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0037323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0
00-0036956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
00-0040120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
00-0040151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0036653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00-0034054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
