targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
18,1.2,2023,2,94.4,DAL,14,94.6,00,0,6,2023,53.9,156,17,0,64.5,0,140,63.4,148,0,0,DAL,7.2,8,0,LB,29,9.5,67.4,9.2,78.5,DeMarvion Overshown,9,112,2.8,0,121.3,7.6,5,77.7,76729,1
12,1.5,2023,2,75,NYG,5,88.9,46,0,3,2023,31.1,68,9,8.3,49.6,0,48,49.4,54,0,1,NYG,3.7,6,0,LB,20,25,48.9,7.6,75.8,Zaire Barnes,21,66,1.6,0,116,4.9,1,72.5,76766,1
2,1.1,2023,5,100,NYJ,3,4.5,09,0,15,2023,27.9,20,2,0,50.7,0,18,41.6,403,1,0,NYJ,9,10,1,ED,12,62.5,59.2,10,82.5,Will McDonald IV,22,8,6,0,108.3,9,0,71,76842,0
0,0,2023,0,,LA,2,2.1,94,0,9,2023,50.1,0,0,,78.7,0,2,68.3,94,1,0,LA,,3,0,ED,,0,73.1,,43.2,Desjuan Johnson,26,0,,0,0,,0,68.3,76850,0
0,0,2023,2,,MIN,5,1.9,61,0,17,2023,44.6,0,0,,61.4,0,7,72.7,376,1,0,MIN,,9,0,DI,,28.6,72.7,,80.7,Jalen Redmond,18,0,,0,0,,0,62.5,76861,0
3,0.8,2021,3,66.7,BUF,5,7.6,50,0,18,2021,72.8,25,2,0,59.7,0,35,85,463,1,0,BUF,10.7,10,0,ED,14,37.5,86.3,12.5,82.6,Greg Rousseau,4,4,6.7,0,92.4,16,0,75.7,76889,0
0,0,2022,1,,BLT,1,3.8,98,0,16,2022,50.8,0,0,,60.2,0,19,82.8,497,0,0,BLT,,5,0,DI,,50,80.1,,88.5,Travis Jones,3,0,,0,0,,0,66,76914,0
0,0,2022,5,,TB,6,1.4,90,0,17,2022,34.6,0,0,,63.2,0,5,66,366,4,0,TB,,5,0,DI,,45.5,66.8,,40.6,Logan Hall,30,0,,0,0,,0,65.5,76919,0
0,0,2023,2,,PHI,2,0.2,97,0,18,2023,29.3,0,0,,71.3,0,1,60.4,478,1,0,PHI,,7,0,DI,,50,70.6,,78.6,Moro Ojomo,24,0,,0,0,,0,70.6,76927,0
1,0.5,2023,2,100,GB,2,1.4,94,0,16,2023,60.7,3,1,0,59.8,0,6,38.9,426,2,0,GB,6,3,0,DI,3,40,46.3,3,64.6,Karl Brooks,12,8,-5,0,79.2,6,1,58.2,76941,0
0,0,2024,6,,LA,2,0.7,55,0,20,2024,27.5,0,0,,69.8,0,3,44.3,460,3,0,LA,,7,1,DI,,75,57.3,,54.9,Braden Fiske,26,0,,0,0,,0,64,76958,0
0,0,2021,0,,DET,0,0.9,54,0,10,2021,28.3,0,0,,60.2,0,3,47.2,321,3,0,DET,,0,1,DI,,,52.1,,46.8,Alim McNeill,11,0,,0,0,,0,61.3,76996,0
1,0,2023,0,0,CIN,1,80,50,0,3,2023,77,0,0,0,69.1,0,16,43.3,20,0,0,CIN,16,0,0,LB,,0,54.3,,76.4,Shaka Heyward,7,0,3,0,39.6,,1,55.1,77120,0
53,1,2024,12,84.9,PIT,54,85.2,41,0,18,2024,61.5,410,45,1.9,48.4,1,456,57.7,535,2,1,PIT,8,18,0,LB,33,15.4,53,9.1,86,Payton Wilson,25,259,4.2,1,103.6,9.5,12,63.5,77127,2
14,0.8,2021,5,71.4,ARZ,7,32.1,25,0,17,2021,38.8,82,10,7.1,59,0,111,71.8,346,1,1,ARZ,7.4,5,0,ED,41,35.7,71.4,8.2,72.9,Zaven Collins,1,67,3.8,0,86,10.4,2,69.7,77190,0
8,1.3,2022,7,75,DEN,11,13.7,15,0,19,2022,35.3,89,6,0,64.7,0,73,60.8,533,7,0,DEN,8.8,24,0,ED,46,38.9,78.9,14.8,27.1,Nik Bonitto,10,68,4.6,0,110.9,11.7,0,86,77196,0
7,1.9,2021,4,100,CIN,6,8.3,58,0,14,2021,47.1,63,7,0,57.4,0,34,70.7,409,5,0,CIN,4.7,8,2,ED,16,30.8,64,9,32,Joseph Ossai,7,35,4,0,143.8,4.7,3,62.4,77205,1
0,0,2023,0,,NYG,1,100,35,0,3,2023,76.5,0,0,,66,0,5,68.4,5,0,0,NYG,,1,0,CB,,0,69.9,,71.9,Jarrick Bernard-Converse,21,0,,0,0,,0,,77841,0
70,0.8,2021,13,78.6,CAR,46,90.5,07,0,17,2021,57.6,431,55,2.9,52.4,1,553,73.6,611,2,2,CAR,7.5,23,1,S,30,19.4,62.5,7.8,68.9,Tre'von Moehrig,5,186,6,2,95.9,9.6,8,78.1,77847,2
6,2.4,2021,1,100,BLT,3,88.5,29,0,4,2021,52.4,104,6,0,45.1,0,46,73.6,52,0,0,BLT,7.2,3,0,S,31,25,58.7,17.3,76.6,Ar'Darius Washington,3,61,7.2,0,118.8,7.2,0,91.6,77848,0
14,0.4,2022,1,50,LA,6,94.1,21,2,7,2022,60,36,7,21.4,74.7,2,95,62.6,101,0,3,LA,6.4,1,0,CB,9,14.3,72.8,5.1,78.5,Derion Kendrick,26,36,9.6,3,16.7,12.7,0,51.9,78022,0
1,0,2022,0,0,IND,0,100,14,0,1,2022,,0,0,100,60,0,1,,1,4,1,IND,1,0,0,WR,,,60,,62.6,Alec Pierce,14,0,41,1,39.6,,0,,78038,0
1,0.4,2024,1,100,GB,0,100,34,0,1,2024,29.2,8,1,0,61.1,0,20,51.6,20,0,0,GB,18,0,0,CB,8,100,58.7,8,76.4,Shemar Bartholomew,12,9,-1,0,100,18,0,,78995,0
92,1.1,2022,5,55.4,LA,37,99.5,14,0,20,2022,57.7,643,51,8.7,65.1,6,616,62.2,619,4,8,LA,6.4,8,1,CB,52,10.2,65.6,12.6,88.9,Cobie Durant,26,208,12.6,6,79.2,11.5,7,53.5,79126,8
56,0.7,2022,3,60.7,BUF,30,97.5,47,0,16,2022,73.1,376,34,5.4,53.9,2,545,90.1,559,4,3,BUF,9.2,11,1,CB,40,8.3,66.8,11.1,67,Christian Benford,4,79,13.5,2,101.5,15.1,3,97.6,79181,6
4,1.3,2023,0,100,LA,2,26,06,0,12,2023,77.5,24,4,0,55.6,0,19,67.1,73,0,0,LA,4.8,0,0,ED,11,0,60.4,6,81.4,Nick Hampton,26,17,1.8,0,91.7,4.8,0,54.4,81162,0
0,0,2023,0,,NYJ,0,100,43,0,2,2023,,0,0,,61,0,2,61.8,2,0,0,NYJ,,0,0,LB,,,66.2,,67,Cam Jones,22,0,,0,0,,0,,81244,0
0,0,2022,0,,NYG,0,100,41,0,1,2022,75,0,0,,65.6,0,6,58.2,6,0,0,NYG,,0,0,LB,,,64.1,,70.7,Micah McFadden,21,0,,0,0,,0,,81246,0
11,1.1,2022,2,72.7,HST,5,90,31,0,7,2022,49.1,60,8,0,28.2,0,54,60.6,60,0,0,HST,4.9,1,0,LB,16,25,30.7,7.5,75.7,Damone Clark,13,26,5.2,0,115.7,6.8,1,59.5,81282,1
1,2,2023,0,100,IND,1,8.7,74,0,2,2023,72.4,4,1,0,76.2,0,2,48.9,23,0,0,IND,2,1,0,ED,4,0,56,4,78.2,Durell Nchami,14,1,3,0,83.3,2,0,52.6,81292,0
4,1.2,2021,1,75,CLV,0,84.4,48,0,3,2021,27.1,30,3,0,27.5,0,27,66.8,32,0,0,CLV,6.5,0,0,LB,19,100,28.2,10,78,Cameron McGrone,8,37,4.8,0,135.4,8.7,0,52.2,81300,1
73,1.2,2021,8,82.2,KC,51,81.6,32,1,17,2021,60.4,543,60,5.5,67.7,1,492,85.2,603,2,4,KC,6.4,22,1,LB,33,11.6,78.9,9.1,87.4,Nick Bolton,16,396,3.7,3,101.1,7.7,10,61.9,81322,2
0,0,2021,1,,GB,1,1.6,01,0,14,2021,79.7,0,0,,74.8,0,7,69.3,443,6,1,GB,,15,0,ED,,25,91.9,,30,Micah Parsons,12,0,,0,0,,2,92.9,81360,0
78,1,2021,7,76.9,SEA,61,90.5,13,1,18,2021,75.2,639,60,1.3,51.1,6,651,76.5,719,3,1,SEA,7.9,17,0,LB,54,8.4,61.5,10.7,88,Ernest Jones,29,382,5.8,1,72.5,10.3,15,52.2,81399,1
0,0,2023,0,,GB,0,1.9,57,0,5,2023,53.2,0,0,,60,0,1,44.9,52,1,0,GB,,1,1,ED,,,54.2,,21.8,Brenton Cox Jr.,12,0,,0,0,,0,67.5,81957,0
0,0,2021,1,,PHI,0,20.5,13,0,3,2021,60.4,0,0,,65.1,0,8,69.3,39,0,0,PHI,,0,0,ED,,100,62.5,,79.9,Azeez Ojulari,24,0,,0,0,,0,49.4,81959,0
9,1.7,2021,1,55.6,LAC,4,7.1,98,0,18,2021,54.1,45,5,0,35.1,0,28,64.1,397,1,0,LAC,3,13,0,ED,13,14.3,75.5,9,76.6,Odafe Oweh,27,23,6.2,0,69.2,5.4,2,81,82161,0
0,0,2022,2,,LV,1,1.4,99,0,17,2022,49.8,0,0,,58.6,0,4,39.4,292,5,0,LV,,1,1,DI,,40,45.5,,30.3,Thomas Booker IV,23,0,,0,0,,2,67.8,82168,0
0,0,2021,9,,NE,1,0.9,90,0,21,2021,30,0,0,,61.5,0,5,33.6,546,0,0,NE,,4,0,DI,,90,53.5,,90.1,Christian Barmore,19,0,,0,0,,0,67.3,82198,0
1,3,2020,1,100,LAC,3,1.4,90,0,18,2020,58,9,1,0,56.7,0,4,74.7,281,5,0,LAC,3,2,0,DI,9,20,71,9,22,Teair Tart,27,3,6,0,104.2,3,1,68.1,82261,0
0,0,2022,1,,GB,3,0.9,95,0,10,2022,76.8,0,0,,61.9,0,2,38.7,224,2,0,GB,,4,1,DI,,20,52.9,,49.3,Devonte Wyatt,12,0,,0,0,,1,71.4,82268,0
1,1.3,2022,5,100,DET,3,1.4,97,0,17,2022,47.3,12,1,0,72.9,1,9,70.6,631,6,0,DET,9,18,1,ED,12,62.5,91.8,12,59.8,Aidan Hutchinson,11,2,10,0,77.1,9,0,92.1,82330,0
0,0,2022,0,,CLV,1,4.3,99,0,17,2022,81,0,0,,62.4,0,7,65.5,162,2,0,CLV,,4,0,ED,,0,67.6,,51.3,Cameron Thomas,8,0,,0,0,,1,66.6,82387,0
5,2.2,2022,2,80,GB,5,9.3,55,0,17,2022,49.6,60,4,0,52.8,0,28,64.5,301,2,0,GB,5.4,5,0,ED,23,22.2,61.2,15,76.4,Kingsley Enagbare,12,57,5.2,0,116.7,6.8,2,58.5,82409,0
0,0,2021,2,,CAR,1,0.6,97,0,18,2021,55.7,0,0,,66.9,0,1,61.1,164,2,0,CAR,,1,0,DI,,50,56.7,,49.3,Bobby Brown III,5,0,,0,0,,1,50.4,82429,0
0,0,2023,3,,LV,4,1.3,09,0,17,2023,28.6,0,0,,63.3,0,4,48.2,308,0,0,LV,,7,0,ED,,42.9,57.6,,89.1,Tyree Wilson,23,0,,0,0,,0,60.4,82432,0
0,0,2021,3,,HST,5,0.7,72,0,17,2021,69,0,0,,67.1,0,2,67.8,287,1,0,HST,,6,0,DI,,37.5,76.4,,86.5,Tommy Togiai,13,0,,0,0,,0,71,82501,0
84,1.4,2022,7,79.8,GB,45,85.1,07,0,15,2022,84.9,653,67,9.5,40.9,0,507,54.4,596,1,8,GB,5.7,17,0,LB,41,11.1,46,9.7,66.5,Quay Walker,12,328,5.3,6,122.9,7.1,11,61,82547,6
0,0,2022,0,,ARZ,0,66.7,47,0,2,2022,73.2,0,0,,60.5,0,2,65,3,0,0,ARZ,,0,0,LB,,,75.7,,68.9,Channing Tindall,1,0,,0,0,,0,59.4,82548,0
12,1,2022,3,91.7,DAL,11,98.4,57,0,5,2022,39.8,117,11,8.3,58.6,0,121,54.3,123,0,1,DAL,9.6,3,0,LB,25,16.7,56,10.6,79.7,Jack Sanborn,9,56,7.2,1,107.3,10.5,4,55,82566,0
66,1.2,2023,8,63.6,IND,46,99.8,29,0,17,2023,55.8,563,42,7.6,46.1,2,518,72.4,519,8,5,IND,7.4,11,2,CB,88,14.3,51.2,13.4,86.8,Mekhi Blackmon,14,226,11.5,2,93.2,11.6,2,61.7,83036,3
0,0,2023,0,,LAC,0,85.7,40,0,2,2023,79.7,0,0,,62.8,0,12,77,14,0,0,LAC,,0,0,S,,,73.4,,71.1,Kendall Williamson,27,0,,0,0,,0,57.2,83090,0
8,1.6,2023,4,50,MIA,4,100,27,0,7,2023,28.2,82,4,12.5,50.7,1,54,51.5,54,0,1,MIA,6.4,1,0,CB,35,40,50.4,20.5,80.5,Ethan Bonner,17,14,14.6,1,86.5,12.8,2,,83091,1
67,0.6,2021,7,55.2,DEN,35,99.7,02,1,16,2021,47.9,355,37,16.4,73.3,1,638,63.3,640,10,11,DEN,9,8,1,CB,37,15.9,73.3,9.6,88.2,Pat Surtain II,10,108,14.5,10,73.9,16.2,2,71.4,83119,2
31,1.2,2022,3,77.4,TEN,18,99.7,18,0,11,2022,52.5,346,24,3.2,49.6,0,299,71.1,300,5,1,TEN,9.2,6,3,CB,43,12.5,54.2,14.4,85.6,Jalyn Armour-Davis,31,115,12.3,1,134.6,11.9,3,60,83120,2
96,0.9,2022,6,51,SEA,45,99.4,29,2,19,2022,66.4,540,49,13.5,53,1,658,77.2,662,10,13,SEA,6.4,10,2,CB,57,11.1,57.7,11,65.2,Josh Jobe,29,175,11.5,10,74.1,12.6,3,85.7,83122,3
64,1.1,2021,6,79.7,NYJ,41,89.4,44,0,17,2021,82.9,578,51,7.8,46.1,0,547,81.1,612,2,5,NYJ,8,16,0,LB,42,10.2,65.7,11.3,87.5,Jamien Sherwood,22,390,5.1,3,125.1,10,12,70.5,83175,4
34,1.1,2022,3,82.4,LA,28,94.2,25,0,14,2022,63,278,28,5.9,72,1,259,68.6,275,1,2,LA,7.2,11,0,CB,33,8.6,72.1,9.9,82.3,Roger McCreary,26,169,5.6,2,108.1,8.8,4,57.9,83176,2
88,1.1,2021,6,51.1,CLV,43,99.7,07,0,17,2021,67.1,627,45,15.9,66.5,1,599,77.5,601,2,14,CLV,6.5,12,0,CB,50,11.3,69.8,13.9,89,Tyson Campbell,8,147,14.4,8,92.4,12.7,4,59.9,83217,6
1,5,2023,0,100,NYJ,0,100,17,0,1,2023,77.3,10,1,0,62.4,0,2,60,2,0,0,NYJ,2,0,0,S,10,0,63.3,10,65.4,Chris Smith II,22,6,4,0,108.3,2,1,,83220,0
37,1.1,2023,8,73,WAS,36,98.9,20,1,17,2023,60.2,565,27,10.8,39,0,559,70.4,565,4,4,WAS,14.1,3,3,S,86,16.3,48.5,20.9,34.1,Quan Martin,32,270,12,3,154.6,19.3,5,88.2,83236,5
9,0.3,2022,4,55.6,DET,9,100,31,0,6,2022,31.7,62,5,11.1,57.7,3,211,66.9,211,1,1,DET,22,1,0,S,30,28.6,59.5,12.4,22.6,Kerby Joseph,11,26,12.1,1,74.5,39.6,1,60,83239,1
9,0.5,2023,3,66.7,PHI,9,98.4,21,0,10,2023,67.6,52,6,0,58.1,0,122,62.9,124,0,0,PHI,12.2,3,0,S,19,23.1,60,8.7,83.4,Sydney Brown,24,30,6.8,0,81.7,18.3,1,57.7,83241,0
7,0.5,2023,0,57.1,MIA,6,100,32,0,4,2023,52.2,29,4,14.3,78.6,0,66,55.6,66,0,1,MIA,8.9,1,0,CB,13,0,74.5,7.3,78.8,JuJu Brents,17,6,12.7,1,67,15.5,0,,83256,0
1,2.6,2023,0,100,HST,1,90,32,0,6,2023,83.9,23,1,0,46.4,0,9,56.7,10,0,0,HST,9,0,0,S,23,0,45.3,23,76.8,Kaevon Merriweather,13,11,12,0,118.8,9,0,59.2,83257,0
125,1.2,2023,8,56,DEN,61,99.6,21,1,19,2023,67,871,70,16,61.2,1,802,71.6,805,12,20,DEN,6,20,2,CB,52,10.7,64.2,12.4,71.2,Riley Moss,10,175,13.7,15,93.1,10.7,6,87.9,83259,7
2,5.4,2022,0,100,WAS,2,90.9,35,0,8,2022,80.4,43,2,0,67.3,0,10,61.5,11,0,0,WAS,4,0,0,S,22,0,69.3,21.5,71.8,Percy Butler,32,30,6.5,0,118.8,4,1,60,83271,0
9,0.3,2023,2,77.8,NO,10,97.5,31,0,13,2023,72.5,49,7,0,66.6,0,153,85.5,157,1,0,NO,16.1,4,0,S,15,16.7,73.2,7,15.7,Jordan Howden,20,45,2.6,0,89.4,20.7,0,52.1,83305,0
3,0.9,2023,1,66.7,NYJ,4,100,46,0,1,2023,49.2,25,2,0,53.8,0,28,60.3,28,1,0,NYJ,9,0,0,S,18,14.3,50.4,12.5,0,Keidron Smith,22,4,8.3,0,92.4,13.5,2,,83310,0
3,0.3,2024,3,33.3,NO,1,73.1,44,0,10,2024,37.4,9,1,0,51,0,38,75.5,52,0,0,NO,11,2,0,LB,9,42.9,67.2,9,80.2,Isaiah Stalbird,20,4,5.3,0,42.4,33,3,76.8,83325,0
21,0.9,2022,4,66.7,CIN,8,97.8,29,0,8,2022,38.8,183,14,14.3,57,0,220,56.2,225,5,3,CIN,9.9,3,1,CB,35,28.6,57.6,13.1,83.5,Cam Taylor-Britt,7,64,13.6,3,133.5,14.9,2,63.8,83326,3
78,1.3,2021,7,67.9,JAX,41,100,06,0,18,2021,41.4,641,53,6.4,55.3,1,528,49.7,528,5,5,JAX,6.3,13,1,CB,61,14.3,54.3,12.1,63.8,Greg Newsome II,15,176,11.3,2,109,9.3,1,,83341,5
4,0.9,2024,0,100,GB,2,90.2,27,1,4,2024,61.5,33,4,0,51.3,0,37,64.9,41,0,0,GB,8.8,1,0,S,11,0,57.2,8.3,76.5,Kitan Oladapo,12,27,1.5,0,101,8.8,0,72.9,83349,0
12,1,2023,1,83.3,TB,9,96.1,29,0,8,2023,65.5,96,10,0,50.4,0,98,61.2,102,0,0,TB,7.7,2,0,S,36,7.7,51.3,9.6,78.2,Christian Izien,30,40,8.3,0,127.8,9.2,3,50.8,83360,1
63,1,2021,7,58.7,CAR,22,98.1,08,2,17,2021,29.1,528,37,7.9,60.8,5,578,53.7,589,9,5,CAR,8.7,4,2,CB,62,20,57.8,14.3,47.1,Jaycee Horn,5,178,13.7,3,79.3,14.8,6,36.5,83375,5
23,1.4,2022,0,60.9,CHI,9,85,06,1,5,2022,85.9,177,14,8.7,60.4,0,136,78,160,2,2,CHI,5.5,7,1,CB,34,0,61.3,12.6,0,Kyler Gordon,6,38,12.6,2,99.4,9.1,2,63.1,83451,1
90,1.2,2022,5,68.9,NO,50,92.5,01,1,17,2022,63.5,597,62,8.9,66.8,2,541,56,585,4,8,NO,5.7,22,0,CB,43,8.8,63.1,9.6,48,Alontae Taylor,20,332,7.5,6,107.5,8.3,2,54.7,83469,8
0,0,2024,0,,WAS,1,9.7,90,0,3,2024,76.1,0,0,,66.5,0,3,71.2,31,0,0,WAS,,2,0,ED,,0,75.5,,81.2,Javontae Jean-Baptiste,32,0,,0,0,,1,60.9,83514,0
13,0.7,2023,2,69.2,IND,4,92.6,58,0,14,2023,40.9,69,9,0,34,0,113,59.9,122,0,0,IND,8.1,1,0,LB,14,22.2,40.7,7.7,81.4,Austin Ajiake,14,39,6,0,107.5,11.7,3,69.5,83826,1
2,1.3,2019,1,50,DAL,0,93.3,36,0,2,2019,22.9,17,1,0,57.3,0,14,50.5,15,0,0,DAL,6.5,0,0,CB,17,100,48.3,17,74.5,Corey Ballentine,9,14,18.5,0,79.2,13,0,59.1,83833,0
31,0.6,2021,5,58.1,NYG,25,98.5,08,1,14,2021,73.7,263,18,12.9,53,1,512,73.8,520,4,4,NYG,15.3,7,1,S,36,14.7,58.4,14.6,61.4,Jevon Holland,21,83,12.1,3,93.9,26.3,4,52.7,83873,2
41,0.4,2021,6,58.5,DEN,49,95.2,09,2,19,2021,66.6,290,24,24.4,67.9,0,758,76.3,796,4,10,DEN,17.3,13,0,S,63,9.8,70.9,12.1,71.9,Talanoa Hufanga,10,129,8.5,8,104.7,29.6,6,63.9,83903,3
23,0.6,2024,3,52.2,CIN,8,100,28,0,14,2024,27.4,106,12,21.7,63.9,0,181,35.6,181,0,5,CIN,7.3,2,0,CB,23,25,59.3,8.8,82.5,Josh Newton,7,65,9.1,3,79.3,13.9,1,,84268,1
4,0.8,2024,0,50,NE,2,100,35,1,1,2024,76.5,14,2,0,71.1,0,17,54.1,17,0,0,NE,4.3,0,0,CB,8,0,67.7,7,87.7,Miles Battle,19,0,5.3,0,58.3,8.5,0,,84301,0
1,5,2023,2,100,TB,0,14.3,58,0,2,2023,22.4,15,1,0,40.4,0,3,47.8,21,0,0,TB,3,0,0,ED,15,100,46.6,15,80,Markees Watts,30,17,-2,0,118.8,3,0,63.5,84537,0
19,0.6,2024,1,73.7,NYG,13,89.1,53,0,12,2024,55.7,123,14,5.3,53.9,0,204,49.9,229,0,1,NYG,10.2,7,0,LB,23,6.7,52.1,8.8,81.8,Darius Muasau,21,110,1.7,1,108,13.9,1,66.9,86008,1
4,0.3,2024,2,50,NYG,3,100,36,0,2,2024,46.4,5,2,25,53.5,0,18,62.2,18,2,1,NYG,4,1,0,CB,4,40,55.6,2.5,76,Rico Payton,21,16,-0.5,1,56.3,8,0,,86957,0
12,0.9,2024,1,66.7,NE,7,100,22,0,12,2024,63.7,98,8,8.3,60.2,0,112,51.4,112,0,1,NE,8.9,1,0,CB,22,11.1,59.3,12.3,81.6,Charles Woods,19,48,8.3,1,91.7,13.4,1,,89148,0
4,0.5,2023,0,75,SEA,4,97.1,52,0,3,2023,83.5,14,3,0,70.6,0,33,64.4,34,0,0,SEA,7.8,3,0,LB,7,0,74.7,4.7,75.6,Patrick O'Connell,29,1,2.8,0,79.2,10.3,1,76.1,89300,0
37,0.7,2020,4,67.6,PIT,24,96.6,29,2,17,2020,62.9,320,25,8.1,41.7,2,478,58.9,495,1,3,PIT,12.1,5,0,S,64,10.8,49.6,12.8,84.8,Kyle Dugger,25,126,8.5,2,107.9,18,9,89.1,90621,4
2,3,2022,1,100,CHI,1,16.7,92,0,8,2022,23.5,15,2,0,29.8,0,5,30.5,30,1,0,CHI,2.5,0,1,ED,13,50,29,7.5,5.4,Daniel Hardy,6,25,-5,0,97.9,2.5,0,56.3,91336,0
28,0.7,2019,4,71.4,HST,16,88.3,45,0,18,2019,46.7,155,20,0,55,0,241,64.1,273,3,0,HST,8,9,0,LB,15,18.2,55.6,7.8,12.6,E.J. Speed,13,96,4.5,0,96.6,11.3,2,50.3,94351,1
2,0.6,2025,0,100,CIN,1,100,21,0,2,2025,77.8,9,2,0,69.2,0,14,74,14,0,0,CIN,7,0,0,CB,5,0,73.7,4.5,73.7,Bralyn Lux,7,3,3,0,85.4,7,1,,97143,0
94,1.3,2024,8,71.3,WAS,51,99,00,2,17,2024,55.4,767,67,8.5,52.1,4,607,52.6,613,4,8,WAS,6.1,14,3,CB,38,12.5,52.7,11.4,87,Mike Sainristil,32,366,8.7,7,109.7,8.5,5,52.6,97180,9
25,0.7,2025,0,52,TEN,17,96.5,26,0,9,2025,88,151,13,16,67.4,0,220,68.1,228,1,4,TEN,8.3,4,0,CB,38,0,68.4,11.6,82.9,Marcus Harris,31,86,9.6,4,83.9,16,2,59.9,97230,1
0,0,2024,0,,TB,0,100,38,0,1,2024,,0,0,,60.9,0,3,,3,0,0,TB,,0,0,S,,,61.3,,71.3,Rashad Wisdom,30,0,,0,0,,0,,97249,0
3,1,2024,0,100,ARZ,0,92.9,26,0,3,2024,28.9,24,3,0,49.3,0,26,66.8,28,0,0,ARZ,7.7,0,0,CB,12,,52.1,8,75.3,Jaden Davis,1,9,5,0,139.6,7.7,0,55.5,97250,1
52,1.4,2024,6,86.5,DAL,34,92.6,27,0,15,2024,46.2,410,45,5.8,58.6,0,312,35.8,337,4,3,DAL,5.7,14,0,CB,28,13.3,51.1,9.1,48.3,Reddy Steward,9,328,3.2,3,99.5,6.6,5,48.5,97289,0
17,1.1,2024,2,64.7,NE,11,96.3,24,0,15,2024,47.8,114,11,5.9,74.9,0,105,73.9,109,0,1,NE,6.1,2,0,S,24,11.8,78.9,10.4,82.3,Dell Pettus,19,47,6.1,1,83.9,9.5,4,67.1,97290,0
20,1.5,2025,3,80,NYJ,9,99,33,0,4,2025,36.4,140,16,0,50.6,0,100,42.9,101,1,0,NYJ,4.7,3,1,CB,30,23.1,46.4,8.8,0,Jordan Clark,22,70,5.4,0,135.4,5.8,1,59,97324,3
10,0.3,2024,0,50,DET,19,99.3,12,0,10,2024,73.9,84,5,20,75.9,1,285,72.5,287,0,2,DET,26.6,3,0,S,39,0,77.8,16.8,84.7,Thomas Harper,11,4,16.4,2,78.8,53.2,2,50.9,97325,2
3,2.8,2023,0,66.7,NYG,2,100,31,0,4,2023,78.5,39,2,33.3,53.9,0,16,41.1,16,0,1,NYG,4.7,0,0,CB,30,0,47.1,19.5,72.2,Nic Jones,21,3,21.7,0,109.7,7,0,,97327,0
23,0.7,2023,3,56.5,IND,10,99.4,43,1,10,2023,44.3,112,13,17.4,58.4,0,175,56.8,176,2,4,IND,7.1,6,1,CB,23,23.1,58.4,8.6,83.4,Cameron Mitchell,14,39,10.5,4,109.1,12.5,0,57.7,97340,4
24,0.6,2024,3,66.7,ARZ,22,98.7,42,0,12,2024,74.8,171,16,12.5,57.3,2,299,66.4,303,0,3,ARZ,11.6,4,0,S,22,10.3,59.9,10.7,83.6,Dadrion Taylor-Demerson,1,98,6.6,2,52.6,17.4,4,51.6,97348,0
12,0.6,2024,0,75,KC,15,96.2,30,1,10,2024,90.1,73,9,8.3,75,1,125,72.4,130,0,1,KC,9.8,6,0,S,15,0,78.8,8.1,80.7,Christian Roland-Wallace,16,35,5.4,1,83,13.1,5,68.2,97374,1
60,0.9,2024,2,61.7,JAX,35,97.7,22,2,15,2024,80.3,359,37,13.3,74.5,3,419,69.6,429,8,8,JAX,6.6,11,2,CB,54,4.7,74.7,9.7,84.8,Jarrian Jones,15,192,7.8,7,68.7,10.6,6,56.9,97486,2
6,0.3,2025,0,66.7,NYJ,6,100,35,0,4,2025,35.5,31,4,0,61.5,0,111,33.3,111,0,0,NYJ,17.3,2,0,S,13,0,54.2,7.8,81.4,Dean Clark,22,25,6.5,0,118.8,26,1,,97495,1
69,0.9,2022,9,72.5,IND,51,91.4,20,0,17,2022,60.5,567,50,7.2,50.4,1,641,72,701,2,5,IND,8.8,14,1,S,53,14.1,59.8,11.3,68.8,Nick Cross,14,240,7.6,3,110,12.1,4,69,97514,4
85,1,2022,5,67.1,CIN,50,96.6,23,0,17,2022,63,536,57,9.4,67.7,1,590,60,611,6,8,CIN,6.6,12,2,CB,40,7.9,64.9,9.4,46.5,Dax Hill,7,290,7.5,6,95,9.8,8,50.4,97519,4
70,0.9,2023,11,65.7,SEA,37,85.6,42,0,20,2023,41.7,398,46,10,65.9,1,476,77,556,1,7,SEA,6.4,14,0,LB,27,20.8,72.9,8.7,82.6,Drake Thomas,29,304,3.4,6,74.6,9.7,5,65.5,97525,0
51,1.1,2025,4,58.8,NO,22,100,29,1,15,2025,51.6,415,30,19.6,61.1,1,385,61.4,385,3,10,NO,7.2,8,1,CB,37,13.3,61.1,13.8,54.1,Quincy Riley,20,121,14.8,8,96.4,12.2,4,,97539,3
65,1.7,2023,4,61.5,CHI,30,100,29,0,15,2023,61.9,617,40,13.8,62.3,1,382,83.2,382,5,9,CHI,5.5,6,3,CB,57,10.5,66.2,15.4,54.9,Tyrique Stevenson,6,232,11.5,9,91.6,8.9,4,,97562,1
