targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
125,0,2023,0,11,56,DEN,76,21,1228,128,1,3,19,2023,2,67,871,70,61.2,0,1,802,0,0,0,71.6,1048,0,12,0,DEN,26,2,1,CB,0,52,51,11.2,64.2,12.4,71.2,0,Riley Moss,10,1230,175,0,15,93.1,425,2,11,87.9,83259,1,7,2
2,0,2022,0,0,100,WAS,2,35,16,6,0,1,11,2022,4,80.4,43,2,67.3,0,0,10,0,0,0,61.5,3,0,0,0,WAS,0,0,0,S,0,22,0,0,69.3,21.5,71.8,0,Percy Butler,32,20,30,0,0,118.8,9,0,1,60,83271,7,0,4
9,0,2023,0,2,77.8,NO,20,31,258,105,0,4,14,2023,1,72.5,49,7,66.6,2,0,153,0,0,1,85.5,1,0,1,0,NO,11,0,2,S,1,15,31,7.4,73.2,7,15.7,0,Jordan Howden,20,259,45,0,0,89.4,102,1,5,52.1,83305,121,0,1
3,0,2023,0,2,66.7,NYJ,10,46,70,25,0,0,2,2023,0,49.2,25,2,53.8,0,0,28,0,0,0,60.3,1,0,1,0,NYJ,2,0,0,S,0,18,10,12.5,50.4,12.5,0,0,Keidron Smith,22,70,4,0,0,92.4,42,0,4,,83310,33,0,0
3,0,2024,0,3,33.3,NO,3,44,43,42,2,14,10,2024,20,37.4,9,1,51,3,0,38,0,0,0,75.5,0,1,0,1,NO,4,0,6,LB,0,9,1,33.3,67.2,9,80.2,0,Isaiah Stalbird,20,63,4,0,0,42.4,11,0,3,76.8,83325,0,0,20
21,0,2022,0,5,66.7,CIN,15,29,347,35,0,5,8,2022,1,38.8,183,14,57,0,0,220,0,0,0,56.2,294,1,5,0,CIN,7,1,1,CB,0,35,18,19.2,57.6,13.1,83.5,0,Cam Taylor-Britt,7,348,64,0,3,133.5,123,1,6,63.8,83326,0,3,1
78,0,2021,0,14,67.9,JAX,49,06,790,44,0,0,18,2021,14,41.4,641,53,55.3,0,1,528,0,0,0,49.7,731,0,5,0,JAX,15,1,0,CB,0,61,15,20.9,54.3,12.1,63.8,0,Greg Newsome II,15,804,176,0,2,109,276,1,4,,83341,0,5,14
4,0,2024,0,1,100,GB,5,27,64,16,0,4,4,2024,5,61.5,33,4,51.3,1,0,37,0,0,0,64.9,0,0,0,1,GB,2,0,1,S,0,11,34,16.7,57.2,8.3,76.5,0,Kitan Oladapo,12,69,27,0,0,101,28,0,0,72.9,83349,14,0,5
12,0,2023,1,2,83.3,TB,15,29,166,57,0,4,9,2023,1,65.5,96,10,50.4,0,0,98,0,0,0,61.2,1,0,0,0,TB,7,0,0,S,0,36,45,9.1,51.3,9.6,78.2,0,Christian Izien,30,167,40,0,0,127.8,65,1,5,50.8,83360,63,1,1
63,0,2021,0,16,58.7,CAR,33,08,1013,113,0,11,17,2021,6,29.1,528,37,60.8,1,5,578,0,0,0,53.7,891,0,9,0,CAR,10,2,1,CB,0,62,9,28.1,57.8,14.3,47.1,0,Jaycee Horn,5,1019,178,0,3,79.3,430,1,8,36.5,83375,0,5,6
23,0,2022,0,0,60.9,CHI,11,06,187,24,2,24,5,2022,26,85.9,177,14,60.4,2,0,136,0,0,1,78,14,0,2,0,CHI,8,1,4,CB,0,34,148,0,61.3,12.6,0,0,Kyler Gordon,6,213,38,0,2,99.4,53,0,4,63.1,83451,1,1,26
90,0,2022,0,11,68.9,NO,71,01,1032,170,2,44,17,2022,24,63.5,597,62,66.8,4,2,541,0,0,0,56,295,1,4,0,NO,33,0,7,CB,0,43,566,12.5,63.1,9.6,48,0,Alontae Taylor,20,1056,332,0,6,107.5,471,5,6,54.7,83469,1,8,24
0,0,2024,0,0,,CAR,0,96,0,0,0,20,3,2024,44,68.7,0,0,,0,0,0,5,0,0,62.6,0,0,0,0,CAR,0,0,0,DI,0,,0,0,64.8,,77.3,0,Jaden Crumedy,5,44,0,39,0,0,24,0,2,62.1,83508,0,0,0
0,0,2024,0,0,,WAS,3,90,0,0,1,28,3,2024,60,76.1,0,0,66.5,0,0,3,2,0,0,71.2,0,0,0,0,WAS,3,0,1,ED,0,,0,0,75.5,,81.2,0,Javontae Jean-Baptiste,32,60,0,2,0,0,29,1,4,60.9,83514,0,0,56
13,0,2023,0,3,69.2,IND,9,58,128,105,1,9,14,2023,29,40.9,69,9,34,1,0,113,0,0,0,59.9,4,1,0,0,IND,4,0,3,LB,0,14,14,17.6,40.7,7.7,81.4,0,Austin Ajiake,14,157,39,0,0,107.5,35,0,5,69.5,83826,5,1,29
2,0,2019,0,1,50,DAL,0,36,23,1,0,1,2,2019,0,22.9,17,1,57.3,0,0,14,0,0,0,50.5,1,0,0,0,DAL,0,0,0,CB,0,17,15,100,48.3,17,74.5,0,Corey Ballentine,9,23,14,0,0,79.2,8,0,0,59.1,83833,6,0,0
31,0,2021,0,7,58.1,NYG,43,08,815,190,0,8,14,2021,20,73.7,263,18,53,2,1,512,0,0,0,73.8,5,0,4,0,NYG,9,1,2,S,0,36,85,10.9,58.4,14.6,61.4,0,Jevon Holland,21,835,83,0,3,93.9,315,0,14,52.7,83873,535,2,20
41,0,2021,1,17,58.5,DEN,92,09,1180,409,2,38,19,2021,45,66.6,290,24,67.9,6,0,758,0,0,1,76.3,11,1,4,1,DEN,34,0,9,S,0,63,147,12.6,70.9,12.1,71.9,0,Talanoa Hufanga,10,1225,129,0,8,104.7,429,6,26,63.9,83903,613,3,45
0,0,2022,0,0,,MIA,0,85,1,0,0,0,1,2022,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,MIA,0,0,0,TE,0,,0,,61.6,,60.1,0,Greg Dulcich,17,1,0,0,0,0,1,0,0,,84068,0,0,0
23,0,2024,0,6,52.2,CIN,10,28,275,27,0,0,14,2024,0,27.4,106,12,63.9,0,0,181,0,0,0,35.6,198,0,0,0,CIN,3,0,0,CB,0,23,49,35.3,59.3,8.8,82.5,0,Josh Newton,7,275,65,0,3,79.3,94,0,1,,84268,1,1,0
4,0,2024,0,0,50,NE,3,35,32,2,0,0,2,2024,0,76.5,14,2,71.1,0,0,17,0,0,0,54.1,25,0,0,0,NE,0,0,0,CB,0,8,2,0,67.7,7,87.7,0,Miles Battle,19,32,0,0,0,58.3,15,0,0,,84301,0,0,0
1,0,2023,0,3,100,TB,0,58,1,0,1,18,5,2023,26,22.4,15,1,40.4,2,0,3,0,0,0,47.8,0,0,0,0,TB,0,0,3,ED,0,15,0,100,46.6,15,80,0,Markees Watts,30,27,17,0,0,118.8,6,0,0,63.5,84537,0,0,26
19,0,2024,0,6,73.7,NYG,31,53,435,419,1,25,12,2024,18,55.7,123,14,53.9,5,0,204,0,0,0,49.9,4,1,0,0,NYG,16,0,7,LB,0,23,12,12.8,52.1,8.8,81.8,0,Darius Muasau,21,453,110,0,1,108,224,2,10,66.9,86008,0,1,18
4,0,2024,0,2,50,NYG,5,36,35,0,0,0,2,2024,0,46.4,5,2,53.5,0,0,18,0,0,0,62.2,33,0,2,0,NYG,1,0,0,CB,0,4,2,22.2,55.6,2.5,76,0,Rico Payton,21,35,16,0,1,56.3,17,0,2,,86957,0,0,0
0,0,2020,0,2,,CHI,7,91,0,0,0,140,16,2020,238,43.1,0,0,67.1,7,0,0,44,10,0,55,0,1,0,0,CHI,1,0,8,DI,0,,0,16.7,58.7,,83.8,0,Chris Williams,6,238,0,158,0,0,98,1,3,54.6,87178,0,0,26
0,0,2020,0,3,,ATL,13,94,0,0,4,131,13,2020,270,44.9,0,0,,8,0,0,9,115,0,71.6,0,0,2,1,ATL,15,1,12,DI,0,,0,12.5,70.4,,36.3,0,LaCale London,2,270,0,146,0,0,139,2,8,65.7,87179,0,0,0
0,0,2024,0,0,,NO,1,97,0,0,0,36,4,2024,77,71.3,0,0,,1,0,0,0,28,0,55,0,1,0,0,NO,0,0,2,DI,0,,0,0,55.4,,80.1,0,Khristian Boyd,20,77,0,49,0,0,41,0,4,56.5,88444,0,0,0
0,0,2024,0,0,,MIN,0,59,0,0,0,1,1,2024,5,,0,0,,0,0,0,0,0,0,59.6,0,0,0,0,MIN,0,0,0,ED,0,,0,,59.6,,71.4,0,Gabriel Murphy,18,5,0,0,0,0,4,0,0,60,89099,0,0,5
12,0,2024,0,1,66.7,NE,9,22,150,10,0,0,13,2024,4,63.7,98,8,60.2,0,0,112,0,0,0,51.4,101,0,0,0,NE,2,0,0,CB,0,22,35,9.1,59.3,12.3,81.6,0,Charles Woods,19,154,48,0,1,91.7,42,0,1,,89148,3,0,4
0,0,2024,0,0,,PHI,0,31,3,1,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,PHI,0,0,0,S,0,,1,,60,,66.3,0,Andre Sam,24,3,0,0,0,0,3,0,0,,89166,1,0,0
4,0,2023,0,0,75,SEA,8,52,63,61,1,1,6,2023,1,83.5,14,3,70.6,0,0,33,0,0,0,64.4,0,0,0,0,SEA,7,0,1,LB,0,7,2,0,74.7,4.7,75.6,0,Patrick O'Connell,29,64,1,0,0,79.2,30,0,2,76.1,89300,0,0,1
37,1,2020,0,9,67.6,PIT,42,29,763,270,1,17,17,2020,12,62.9,320,25,41.7,6,2,478,0,0,0,58.9,8,0,1,1,PIT,12,0,7,S,0,64,67,12.7,49.6,12.8,84.8,1,Kyle Dugger,25,775,126,0,2,107.9,280,1,20,89.1,90621,418,4,12
0,0,2023,0,0,,LV,0,93,0,0,0,3,1,2023,10,,0,0,,0,0,0,0,6,0,30,0,0,0,0,LV,0,0,0,DI,0,,0,,28.4,,71.8,0,Brodric Martin,23,10,0,4,0,0,7,0,0,59.9,91288,0,0,0
2,0,2022,0,2,100,CHI,3,92,3,3,0,25,8,2022,51,23.5,15,2,29.8,1,0,5,2,0,0,30.5,0,1,1,0,CHI,1,1,2,ED,0,13,0,40,29,7.5,5.4,0,Daniel Hardy,6,54,25,0,0,97.9,24,0,0,56.3,91336,0,0,49
0,0,2019,0,0,,IND,0,16,1,1,0,1,1,2019,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,IND,0,0,0,WR,0,,0,,59.8,,64.2,0,Ashton Dulin,14,1,0,0,0,0,0,0,0,59.4,91479,0,0,0
28,0,2019,0,10,71.4,HST,39,45,425,384,0,32,18,2019,19,46.7,155,20,55,5,0,241,0,0,0,64.1,3,2,3,1,HST,25,0,7,LB,0,15,37,17.9,55.6,7.8,12.6,0,E.J. Speed,13,444,96,0,0,96.6,171,4,7,50.3,94351,1,1,19
0,0,2022,0,10,,PHI,53,90,1,1,5,397,18,2022,714,42.9,0,0,62,22,0,0,4,199,0,73.4,0,1,0,6,PHI,42,0,28,DI,0,,0,11.9,73.7,,88.3,0,Jordan Davis,24,715,0,511,0,0,318,8,21,62.1,94854,0,0,0
0,0,2024,0,0,,MIA,0,06,1,0,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,2,0,MIA,0,0,0,WR,0,,0,,60,,60,0,Malik Washington,17,1,0,0,0,0,1,0,0,,97108,0,0,0
2,0,2025,0,0,100,CIN,2,21,19,0,0,0,2,2025,0,77.8,9,2,69.2,0,0,14,0,0,0,74,1,0,0,0,CIN,1,0,0,CB,0,5,18,0,73.7,4.5,73.7,0,Bralyn Lux,7,19,3,0,0,85.4,5,0,1,,97143,0,0,0
0,0,2024,0,0,,NYJ,0,18,1,0,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,1,0,NYJ,0,0,0,WR,0,,0,,60,,60,0,Isaiah Williams,22,1,0,0,0,0,1,0,0,,97156,0,0,0
94,0,2024,0,12,71.3,WAS,67,00,1010,133,0,6,17,2024,14,55.4,767,67,52.1,1,4,607,0,0,0,52.6,499,0,4,0,WAS,19,3,1,CB,0,38,377,13.5,52.7,11.4,87,0,Mike Sainristil,32,1024,366,0,7,109.7,411,2,10,52.6,97180,1,9,14
25,0,2025,1,0,52,TEN,20,26,339,43,0,8,9,2025,3,88,151,13,67.4,2,0,220,0,0,0,68.1,168,0,1,0,TEN,5,0,2,CB,0,38,128,0,68.4,11.6,82.9,0,Marcus Harris,31,342,86,0,4,83.9,114,1,3,59.9,97230,0,1,3
0,0,2024,0,0,,TB,0,38,3,0,0,0,1,2024,0,,0,0,60.9,0,0,3,0,0,0,,0,0,0,0,TB,0,0,0,S,0,,0,,61.3,,71.3,0,Rashad Wisdom,30,3,0,0,0,0,0,0,0,,97249,3,0,0
3,0,2024,0,0,100,ARZ,2,26,38,4,0,2,3,2024,0,28.9,24,3,49.3,0,0,26,0,0,0,66.8,0,0,0,0,ARZ,1,0,0,CB,0,12,33,0,52.1,8,75.3,0,Jaden Davis,1,38,9,0,0,139.6,10,0,0,55.5,97250,1,1,0
52,0,2024,0,11,86.5,DAL,45,27,507,86,2,25,15,2024,12,46.2,410,45,58.6,3,0,312,0,0,0,35.8,8,0,4,0,DAL,19,0,5,CB,0,28,384,16.9,51.1,9.1,48.3,0,Reddy Steward,9,519,328,0,3,99.5,182,4,9,48.5,97289,29,0,12
17,0,2024,1,4,64.7,NE,15,24,140,72,1,4,15,2024,3,47.8,114,11,74.9,1,0,105,0,0,0,73.9,2,0,0,0,NE,6,0,2,S,0,24,41,17.4,78.9,10.4,82.3,0,Dell Pettus,19,143,47,0,1,83.9,34,0,4,67.1,97290,22,0,3
20,0,2025,0,3,80,NYJ,9,33,136,16,0,1,5,2025,3,36.4,140,16,50.6,0,0,100,0,0,0,42.9,8,0,1,0,NYJ,3,1,0,CB,0,30,112,23.1,46.4,8.8,0,0,Jordan Clark,22,139,70,0,0,135.4,38,0,1,59,97324,0,3,3
10,0,2024,1,4,50,DET,33,12,481,90,0,2,10,2024,1,73.9,84,5,75.9,0,1,285,0,0,0,72.5,1,0,0,0,DET,6,0,0,S,0,39,5,9.1,77.8,16.8,84.7,0,Thomas Harper,11,482,4,0,2,78.8,195,1,7,50.9,97325,385,2,1
3,0,2023,0,0,66.7,NYG,2,31,20,5,0,0,4,2023,0,78.5,39,2,53.9,0,0,16,0,0,0,41.1,1,0,0,0,NYG,0,0,0,CB,0,30,13,0,47.1,19.5,72.2,0,Nic Jones,21,20,3,0,0,109.7,4,0,1,,97327,1,0,0
23,0,2023,1,4,56.5,IND,17,43,258,25,0,1,10,2023,3,44.3,112,13,58.4,0,0,175,0,0,0,56.8,210,0,2,0,IND,7,1,0,CB,0,23,22,19,58.4,8.6,83.4,0,Cameron Mitchell,14,261,39,0,4,109.1,85,2,0,57.7,97340,1,4,3
24,0,2024,0,6,66.7,ARZ,42,42,447,148,0,4,12,2024,5,74.8,171,16,57.3,0,2,299,0,0,0,66.4,2,0,0,0,ARZ,12,0,0,S,0,22,40,10,59.9,10.7,83.6,0,Dadrion Taylor-Demerson,1,452,98,0,2,52.6,149,0,12,51.6,97348,257,0,5
12,0,2024,0,0,75,KC,18,30,181,65,0,5,10,2024,9,90.1,73,9,75,0,1,125,0,0,0,72.4,0,0,0,1,KC,7,0,0,S,0,15,56,0,78.8,8.1,80.7,0,Christian Roland-Wallace,16,190,35,0,1,83,60,0,5,68.2,97374,60,1,9
60,0,2024,0,3,61.7,JAX,40,22,568,52,0,10,16,2024,4,80.3,359,37,74.5,0,3,419,0,0,1,69.6,220,1,8,0,JAX,15,2,1,CB,0,54,295,5.8,74.7,9.7,84.8,0,Jarrian Jones,15,572,192,0,7,68.7,143,5,9,56.9,97486,1,2,4
6,0,2025,0,3,66.7,NYJ,8,35,175,40,0,0,4,2025,5,35.5,31,4,61.5,0,0,111,0,0,0,33.3,3,0,0,0,NYJ,3,0,0,S,0,13,15,25,54.2,7.8,81.4,0,Dean Clark,22,180,25,0,0,118.8,69,0,1,,97495,117,1,5
69,0,2022,1,15,72.5,IND,97,20,1009,551,3,60,17,2022,102,60.5,567,50,50.4,10,1,641,0,0,0,72,29,3,2,0,IND,38,1,16,S,0,53,150,11.7,59.8,11.3,68.8,0,Nick Cross,14,1111,240,0,3,110,410,4,16,69,97514,279,4,102
85,0,2022,0,10,67.1,CIN,70,23,993,209,0,21,17,2022,19,63,536,57,67.7,1,1,590,0,0,0,60,409,0,6,1,CIN,23,2,1,CB,0,40,366,10.6,64.9,9.4,46.5,0,Dax Hill,7,1012,290,0,6,95,401,2,14,50.4,97519,9,4,19
70,0,2023,1,20,65.7,SEA,68,42,781,667,4,80,20,2023,90,41.7,398,46,65.9,11,1,476,0,0,0,77,2,3,1,0,SEA,30,0,18,LB,0,27,112,17.1,72.9,8.7,82.6,0,Drake Thomas,29,871,304,0,6,74.6,315,8,29,65.5,97525,0,0,90
51,0,2025,1,6,58.8,NO,28,29,592,14,0,0,15,2025,0,51.6,415,30,61.1,0,1,385,0,0,0,61.4,570,0,3,0,NO,12,1,0,CB,0,37,8,14.3,61.1,13.8,54.1,0,Quincy Riley,20,592,121,0,8,96.4,207,0,8,,97539,0,3,0
65,0,2023,3,8,61.5,CHI,45,29,623,38,0,0,15,2023,3,61.9,617,40,62.3,0,1,382,0,0,2,83.2,552,0,5,0,CHI,11,3,0,CB,0,57,32,13.1,66.2,15.4,54.9,0,Tyrique Stevenson,6,626,232,0,9,91.6,244,1,8,,97562,1,1,3
0,0,2024,0,0,,NYG,3,94,0,0,0,35,5,2024,83,70.1,0,0,,1,0,0,17,1,0,40.9,0,0,0,0,NYG,1,0,1,DI,0,,0,0,46.8,,79.9,0,Elijah Chatman,21,83,0,59,0,0,48,0,0,64.1,97568,0,0,6
0,0,2024,0,2,,LA,31,90,0,0,1,277,20,2024,561,74.4,0,0,62.9,17,0,0,54,40,1,65.3,0,1,0,2,LA,23,0,19,DI,0,,0,3.6,67.1,,87.2,0,Tyler Davis,26,561,0,445,0,0,284,0,22,60.1,97610,0,0,22
21,0,2024,0,3,71.4,LA,16,30,266,28,0,8,11,2024,4,59.2,176,15,67.8,1,1,188,0,0,0,70,1,1,3,1,LA,8,0,2,S,0,52,206,15.8,71.8,11.7,81.2,0,Josh Wallace,26,270,98,0,1,92.6,74,0,0,88.3,97676,31,1,4
13,0,2023,0,1,76.9,NE,9,28,143,12,0,2,4,2023,1,69.3,158,10,38.5,1,0,92,0,0,0,64.3,126,0,2,0,NE,2,0,1,CB,0,47,4,7.7,42.6,15.8,80.8,0,Alex Austin,19,144,26,0,1,142.5,50,1,3,57.4,97683,1,1,1
20,0,2023,0,12,75,BUF,40,42,364,314,0,59,17,2023,90,42.9,116,15,48.4,10,0,173,0,0,1,63.2,2,3,1,1,BUF,21,0,13,LB,0,19,48,18.2,56.1,7.7,52.5,0,Dorian Williams,4,454,78,0,0,122.1,222,1,14,62.3,97694,0,2,90
33,0,2023,0,12,57.6,CLV,62,33,1016,226,0,9,17,2023,26,70.4,244,19,75.3,4,2,584,0,0,0,61.7,13,0,0,0,CLV,14,0,4,S,0,36,71,11.5,71.6,12.8,86.4,0,Ronnie Hickman Jr.,8,1042,172,0,4,65.7,449,1,30,51.4,97702,706,1,26
6,0,2024,0,0,66.7,MIA,1,36,41,4,0,0,2,2024,3,75.4,72,4,38.4,0,0,27,0,0,0,64.4,36,0,0,0,MIA,0,0,0,CB,0,27,1,0,42.2,18,76.8,0,Storm Duck,17,44,9,0,0,147.2,17,0,1,,97705,0,1,3
49,0,2024,0,12,71.4,LA,78,48,821,781,0,29,19,2024,5,65.7,285,35,56.9,6,0,413,0,0,0,74.1,1,1,1,0,LA,35,0,7,LB,0,27,39,10.8,67,8.1,60.6,0,Omar Speights,26,826,155,0,3,85.8,384,1,21,69,97723,0,0,5
0,0,2024,0,0,,TB,0,59,0,0,0,2,3,2024,5,,0,0,60,1,0,1,0,0,0,60,0,0,0,0,TB,0,0,1,ED,0,,0,,69.1,,70.2,0,Mohamed Kamara,30,5,0,0,0,0,2,0,0,68.4,97731,0,0,5
0,0,2024,0,0,,BUF,6,56,41,41,1,119,16,2024,155,78.3,0,0,65.2,6,0,8,6,0,0,46.6,0,1,2,0,BUF,6,0,8,ED,0,,0,0,42.7,,15,0,Javon Solomon,4,196,0,2,0,0,69,0,1,51.8,97821,0,0,147
5,0,2025,0,2,100,JAX,7,54,42,40,0,2,4,2025,1,44.9,56,5,44.3,0,0,34,0,0,0,73.9,0,0,0,0,JAX,2,0,0,LB,0,16,2,16.7,49.7,11.2,73.1,0,Jack Kiser,15,43,35,0,0,152.9,7,0,3,57.3,97889,0,1,1
35,0,2024,0,15,77.1,NYG,57,27,796,315,0,26,13,2024,15,48.1,286,27,60,4,0,475,0,0,1,47.1,18,0,1,1,NYG,20,0,4,S,1,87,115,16.9,57.2,10.6,85.8,0,Tyler Nubin,21,811,188,0,1,119.5,310,6,17,67.2,97895,348,2,15
0,0,2023,0,10,,IND,17,95,0,0,4,359,17,2023,548,34.6,0,0,59.8,29,0,3,122,21,1,36.4,0,1,3,0,IND,18,0,34,DI,0,,0,30.3,49.8,,46.8,0,Adetomiwa Adebawore,14,548,0,394,0,0,186,2,6,66.5,97934,0,0,11
0,0,2024,0,0,,DEN,0,56,9,8,0,2,1,2024,2,,0,0,64.8,0,0,9,0,0,0,,0,0,0,0,DEN,0,0,0,LB,0,,1,,63.9,,71.8,0,Levelle Bailey,10,11,0,0,0,0,0,0,0,56.9,97956,0,0,2
0,0,2025,0,1,,LV,0,91,0,0,0,16,2,2025,27,27.7,0,0,60,0,0,0,0,0,0,37.4,0,0,0,1,LV,0,0,0,ED,0,,0,50,45.2,,78.8,0,Jahfari Harvey,23,27,0,0,0,0,11,0,1,59.2,98118,0,0,27
2,0,2023,1,10,100,SEA,18,58,1,1,5,321,17,2023,511,34,33,2,29.3,35,0,22,19,0,0,69.9,0,11,2,0,SEA,17,1,51,ED,0,17,0,25,70.5,16.5,73,0,Derick Hall,29,512,16,6,1,118.8,169,1,12,71.8,98130,0,0,486
0,0,2025,0,0,,WAS,3,66,0,0,1,16,2,2025,32,71.7,0,0,,0,0,0,2,11,0,40.5,0,0,0,0,WAS,1,0,1,DI,0,,0,0,42.9,,76.1,0,Ricky Barber,32,32,0,19,0,0,16,0,1,62.5,98154,0,0,0
22,0,2024,0,7,90.9,WAS,40,58,324,271,0,18,16,2024,40,56.6,210,20,53.1,3,0,156,0,0,0,57.1,1,0,0,0,WAS,24,0,3,LB,0,57,52,13,54.9,10.5,79.3,0,Jordan Magee,32,364,141,0,0,121.6,190,3,7,58.5,98155,0,1,40
0,0,2023,0,0,,SF,0,41,2,2,0,0,1,2023,0,71.7,0,0,,0,0,0,0,0,0,66.4,0,0,0,0,SF,0,0,0,LB,0,,0,0,72.9,,64.3,0,Jalen Graham,28,2,0,0,0,0,2,0,1,,98165,0,0,0
68,1,2022,1,10,52.9,HST,32,24,1024,89,0,3,19,2022,3,28.6,545,36,73.5,0,4,662,0,0,0,29.5,925,0,9,0,HST,9,1,0,CB,0,56,10,22.2,65.6,15.1,46.8,0,Derek Stingley Jr.,13,1027,142,0,9,74.7,362,1,3,53.4,98253,0,4,3
0,0,2023,0,7,,GB,35,96,0,0,0,315,18,2023,622,34.9,0,0,59.4,10,0,2,30,168,0,46.4,0,4,1,1,GB,28,0,14,DI,0,,0,12.1,50.6,,76.9,0,Colby Wooden,12,622,0,409,0,0,305,6,16,59.1,98312,0,0,15
2,0,2022,1,4,100,CLV,24,91,1,1,7,262,14,2022,469,55,1,2,77.5,11,0,14,21,0,0,73.4,0,4,1,1,CLV,24,1,22,ED,0,3,0,11.4,78.5,0.5,77.4,0,Alex Wright,8,470,7,2,0,79.2,194,7,7,64.7,98318,0,0,446
3,0,2022,0,6,66.7,KC,33,56,1,1,7,463,16,2022,761,53.8,14,2,49.6,43,0,14,62,0,1,70.4,0,16,3,1,KC,28,0,66,ED,0,8,0,12.5,76.2,7,65.5,0,George Karlaftis,16,762,9,19,0,77.1,285,4,9,75.8,98319,0,0,680
0,0,2025,0,4,,NYG,12,91,1,1,4,258,16,2025,393,32.6,0,0,69.6,9,0,1,134,15,0,30.3,0,2,0,1,NYG,12,0,15,DI,0,,0,18.2,42.9,,85.3,0,Darius Alexander,21,394,0,234,0,0,135,1,6,54.9,98333,0,0,10
0,0,2024,0,5,,DAL,7,94,1,1,1,76,7,2024,163,27.4,0,0,61.6,2,0,0,17,0,0,43.8,0,0,0,0,DAL,7,0,3,ED,0,,0,31.3,51.7,,85.7,0,Marshawn Kneeland,9,164,0,4,0,0,88,2,4,58.1,98344,0,0,142
4,0,2022,0,9,100,NYG,20,05,2,2,3,324,10,2022,492,27.9,30,4,42.5,23,0,8,55,0,0,80.7,0,6,3,0,NYG,19,1,32,ED,0,16,0,29,66,7.5,65.1,0,Kayvon Thibodeaux,21,494,18,6,0,137.5,162,3,2,58,98444,0,1,431
2,0,2024,0,0,100,NYJ,6,95,0,0,0,52,4,2024,103,77.2,29,2,34.7,1,0,3,0,0,0,67.5,0,0,0,0,NYJ,2,0,1,ED,0,22,0,0,54.3,14.5,82.2,0,Eric Watts,22,103,5,3,0,158.3,48,0,3,50.8,98459,0,1,100
0,0,2023,2,3,,ATL,12,96,0,0,5,114,7,2023,239,53.2,0,0,60,11,0,0,85,0,0,49.1,0,0,0,1,ATL,9,0,16,DI,0,,0,15.8,65.4,,84.3,0,Zach Harrison,2,239,0,80,0,0,125,1,4,78,98503,0,0,74
0,0,2024,0,0,,KC,1,12,1,0,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,KC,1,0,0,TE,0,,0,0,60,,60,0,Jared Wiley,16,1,0,0,0,0,1,0,0,,98508,0,0,0
36,0,2024,0,16,80.6,SF,49,48,488,479,1,32,10,2024,10,50.3,343,29,42.5,3,0,271,0,0,0,73.2,1,0,5,0,SF,19,1,4,LB,0,50,8,16,52,11.8,0,0,Tatum Bethune,28,498,246,0,3,106.4,195,3,35,64.8,98532,0,0,10
5,0,2024,0,0,60,NYG,0,54,35,34,0,2,3,2024,0,75.5,31,3,42.8,0,0,18,0,0,0,50.3,0,0,0,0,NYG,0,0,0,LB,0,17,1,0,38.8,10.3,71.4,0,Swayze Bozeman,21,35,22,0,0,77.9,15,0,3,57.9,98634,0,0,0
1,0,2025,0,0,100,TB,1,53,16,13,0,2,1,2025,2,71.7,16,1,35.6,0,0,6,0,0,0,58,0,0,0,0,TB,1,0,0,LB,0,16,3,0,37,16,72.1,0,Nick Jackson,30,18,19,0,0,118.8,10,0,0,54.8,98640,0,0,2
51,0,2022,0,3,60.8,TEN,26,35,527,39,0,2,12,2022,9,68.9,427,31,56.3,0,0,334,0,0,2,55.5,475,0,3,0,TEN,6,1,0,CB,0,65,11,9.1,56.8,13.8,86.1,0,Kaiir Elam,31,536,139,0,1,113.8,200,0,4,58.5,98693,2,4,9
9,0,2023,1,7,88.9,CLV,30,43,265,239,0,16,17,2023,33,53.6,56,8,51.3,3,0,110,0,1,1,68,0,0,0,0,CLV,17,0,3,LB,0,19,22,13.2,59.8,7,78.5,0,Mohamoud Diabate,8,298,39,0,0,129.6,172,3,16,49.6,98780,4,1,32
